Source,Target,Year,Weight,Type,Layer
ARE,BFA,2023,1.279386,Directed,ODA
ARE,BIH,1996,15.23,Directed,ODA
ARE,BIH,1997,0.6,Directed,ODA
ARE,CAF,2021,1.5,Directed,ODA
ARE,CIV,2022,0.010001,Directed,ODA
ARE,CMR,2018,0.26801,Directed,ODA
ARE,CMR,2020,0.246862,Directed,ODA
ARE,COD,2023,0.12941,Directed,ODA
ARE,COG,2014,0.36493,Directed,ODA
ARE,DZA,2014,4.55599,Directed,ODA
ARE,EGY,2014,3163.32217,Directed,ODA
ARE,EGY,2015,2452.160681,Directed,ODA
ARE,EGY,2016,2060.45671,Directed,ODA
ARE,EGY,2017,141.206,Directed,ODA
ARE,EGY,2018,42.34623,Directed,ODA
ARE,EGY,2019,245.806878,Directed,ODA
ARE,EGY,2020,27.364042,Directed,ODA
ARE,EGY,2022,15.737306,Directed,ODA
ARE,EGY,2023,5.956666,Directed,ODA
ARE,ETH,2024,6.692159,Directed,ODA
ARE,GIN,2024,0.740255,Directed,ODA
ARE,IRQ,2004,3.41,Directed,ODA
ARE,IRQ,2005,11.03,Directed,ODA
ARE,JOR,2005,65.01,Directed,ODA
ARE,JOR,2013,128.947066,Directed,ODA
ARE,JOR,2015,208.768846,Directed,ODA
ARE,JOR,2017,460.832,Directed,ODA
ARE,JOR,2019,156.18314,Directed,ODA
ARE,JOR,2020,79.678758,Directed,ODA
ARE,KEN,2018,4.89167,Directed,ODA
ARE,KEN,2022,0.148375,Directed,ODA
ARE,LBN,2007,352.61,Directed,ODA
ARE,LBR,2020,0.706726,Directed,ODA
ARE,LBY,2012,0.04,Directed,ODA
ARE,LBY,2013,0.005445,Directed,ODA
ARE,LBY,2016,43.74066,Directed,ODA
ARE,MDG,2020,3.34408,Directed,ODA
ARE,MEX,2023,0.033001,Directed,ODA
ARE,MEX,2024,0.096247,Directed,ODA
ARE,MLI,2018,0.79534,Directed,ODA
ARE,MLI,2020,10.515006,Directed,ODA
ARE,MOZ,2024,0.505296,Directed,ODA
ARE,MYS,2017,0.013,Directed,ODA
ARE,NER,2021,1.023926,Directed,ODA
ARE,NGA,2014,0.1437,Directed,ODA
ARE,NGA,2017,0.269,Directed,ODA
ARE,NGA,2020,1.632947,Directed,ODA
ARE,OMN,2006,56.69,Directed,ODA
ARE,PAK,2009,158.597,Directed,ODA
ARE,SDN,2013,5.217853,Directed,ODA
ARE,SDN,2022,89.514888,Directed,ODA
ARE,SOM,2015,19.321788,Directed,ODA
ARE,SSD,2013,0.274276,Directed,ODA
ARE,SSD,2014,0.99311,Directed,ODA
ARE,SSD,2021,2.359879,Directed,ODA
ARE,SSD,2022,27.252368,Directed,ODA
ARE,SYC,2011,5.85617,Directed,ODA
ARE,TCD,2021,2.631088,Directed,ODA
ARE,TCD,2023,258.315808,Directed,ODA
ARE,TCD,2024,687.415487,Directed,ODA
ARE,TKM,2016,8.33198,Directed,ODA
ARE,TKM,2021,3.54,Directed,ODA
ARE,TZA,2006,4.58,Directed,ODA
ARE,UKR,2015,0.004015,Directed,ODA
ARE,UKR,2022,6.589569,Directed,ODA
ARE,UKR,2023,13.750977,Directed,ODA
ARE,UKR,2024,12.834055,Directed,ODA
ARE,YEM,2015,889.585661,Directed,ODA
ARE,YEM,2016,994.14997,Directed,ODA
ARE,YEM,2017,818.142,Directed,ODA
ARE,YEM,2018,2622.71258,Directed,ODA
AUS,FJI,1994,15.77,Directed,ODA
AUS,FJI,1995,13.97,Directed,ODA
AUS,FJI,2017,46.886804,Directed,ODA
AUS,FJI,2020,48.111132,Directed,ODA
AUS,FJI,2024,111.892273,Directed,ODA
AUS,GHA,2006,0.19,Directed,ODA
AUS,IDN,1997,78.55,Directed,ODA
AUS,IDN,2003,86.5,Directed,ODA
AUS,IDN,2013,549.33,Directed,ODA
AUS,IDN,2014,448.0,Directed,ODA
AUS,IDN,2015,372.961237,Directed,ODA
AUS,IDN,2016,252.101122,Directed,ODA
AUS,IDN,2017,207.52929,Directed,ODA
AUS,IDN,2023,218.018631,Directed,ODA
AUS,IND,2002,7.55,Directed,ODA
AUS,IND,2006,0.98,Directed,ODA
AUS,IND,2007,5.78,Directed,ODA
AUS,IND,2008,8.27,Directed,ODA
AUS,IND,2009,9.58,Directed,ODA
AUS,IND,2010,16.45,Directed,ODA
AUS,IND,2011,24.33,Directed,ODA
AUS,IRQ,2004,30.73,Directed,ODA
AUS,JAM,2015,0.320107,Directed,ODA
AUS,JAM,2016,0.218122,Directed,ODA
AUS,JAM,2021,0.022588,Directed,ODA
AUS,LKA,2014,50.9,Directed,ODA
AUS,LKA,2024,17.005309,Directed,ODA
AUS,LSO,2004,0.19,Directed,ODA
AUS,MNG,2022,5.596646,Directed,ODA
AUS,MYS,2001,0.63,Directed,ODA
AUS,PHL,2015,92.503809,Directed,ODA
AUS,PHL,2016,53.83119,Directed,ODA
AUS,PNG,2014,418.31,Directed,ODA
AUS,PNG,2018,418.60434,Directed,ODA
AUS,PNG,2021,586.232891,Directed,ODA
AUS,PNG,2023,423.233564,Directed,ODA
AUS,SLB,2019,119.610108,Directed,ODA
AUS,SLB,2021,137.637704,Directed,ODA
AUS,TON,2015,19.766466,Directed,ODA
AUS,TON,2019,18.997324,Directed,ODA
AUS,TON,2020,22.156341,Directed,ODA
AUS,TTO,2010,0.48,Directed,ODA
AUS,UKR,2022,46.029318,Directed,ODA
AUS,UKR,2023,6.93623,Directed,ODA
AUS,UKR,2024,19.90829,Directed,ODA
AUS,VUT,2021,89.778884,Directed,ODA
AUT,ARG,2007,0.14,Directed,ODA
AUT,ARG,2016,0.348285,Directed,ODA
AUT,ARG,2024,0.719818,Directed,ODA
AUT,BFA,2016,4.805589,Directed,ODA
AUT,BGD,2019,2.016724,Directed,ODA
AUT,BOL,2010,0.3,Directed,ODA
AUT,BRA,2001,1.91,Directed,ODA
AUT,EGY,2002,19.6,Directed,ODA
AUT,GAB,2004,0.01,Directed,ODA
AUT,GHA,2011,4.0,Directed,ODA
AUT,GHA,2012,3.959058,Directed,ODA
AUT,IDN,2017,0.915941,Directed,ODA
AUT,IDN,2024,7.10002,Directed,ODA
AUT,JAM,2018,0.01011,Directed,ODA
AUT,JOR,2011,0.15,Directed,ODA
AUT,JOR,2012,0.89255,Directed,ODA
AUT,LBY,2011,2.03,Directed,ODA
AUT,MAR,2023,1.305156,Directed,ODA
AUT,MAR,2024,4.025091,Directed,ODA
AUT,MMR,2018,1.728904,Directed,ODA
AUT,MMR,2019,0.47331,Directed,ODA
AUT,MMR,2020,0.059825,Directed,ODA
AUT,MMR,2021,0.067917,Directed,ODA
AUT,MNE,2015,0.929003,Directed,ODA
AUT,MYS,2018,0.289842,Directed,ODA
AUT,NER,2008,0.16,Directed,ODA
AUT,NGA,2017,0.902771,Directed,ODA
AUT,NGA,2023,4.67412,Directed,ODA
AUT,SVN,1999,3.06,Directed,ODA
AUT,SVN,2000,2.5,Directed,ODA
AUT,SVN,2001,2.6,Directed,ODA
AUT,SVN,2002,3.69,Directed,ODA
AUT,THA,1996,2.28,Directed,ODA
AUT,THA,1998,0.94,Directed,ODA
AUT,THA,2009,1.03,Directed,ODA
AUT,THA,2010,0.87,Directed,ODA
AUT,THA,2011,0.92,Directed,ODA
AUT,THA,2020,0.584225,Directed,ODA
AUT,THA,2021,0.841013,Directed,ODA
AUT,THA,2022,1.013515,Directed,ODA
AUT,TKM,2011,0.06,Directed,ODA
AUT,TUN,1997,0.49,Directed,ODA
AUT,TUN,2018,2.282779,Directed,ODA
AUT,UGA,2009,11.19,Directed,ODA
AUT,UGA,2010,13.07,Directed,ODA
AUT,UGA,2018,6.987308,Directed,ODA
AUT,UGA,2022,12.142734,Directed,ODA
AUT,VEN,2009,0.21,Directed,ODA
AUT,VEN,2010,0.22,Directed,ODA
AUT,VEN,2011,0.3,Directed,ODA
AUT,VEN,2012,0.299641,Directed,ODA
AUT,VEN,2014,0.301567,Directed,ODA
AUT,VEN,2015,0.296721,Directed,ODA
BEL,BEN,2002,9.8,Directed,ODA
BEL,BEN,2007,14.89,Directed,ODA
BEL,BEN,2009,25.58,Directed,ODA
BEL,BRA,1997,5.26,Directed,ODA
BEL,BRA,1998,4.87,Directed,ODA
BEL,BRA,1999,3.68,Directed,ODA
BEL,BRA,2000,4.69,Directed,ODA
BEL,BRA,2001,2.72,Directed,ODA
BEL,CHL,1995,6.02,Directed,ODA
BEL,CHL,1996,4.76,Directed,ODA
BEL,CHL,2006,0.83,Directed,ODA
BEL,CHL,2009,1.23,Directed,ODA
BEL,COD,2002,41.26,Directed,ODA
BEL,IDN,2018,3.244576,Directed,ODA
BEL,IDN,2019,2.828725,Directed,ODA
BEL,IDN,2020,3.323337,Directed,ODA
BEL,IDN,2021,2.959616,Directed,ODA
BEL,IDN,2024,1.679148,Directed,ODA
BEL,JOR,2000,0.14,Directed,ODA
BEL,JOR,2001,0.01,Directed,ODA
BEL,JOR,2005,0.12,Directed,ODA
BEL,JOR,2011,0.2,Directed,ODA
BEL,LBN,2009,4.78,Directed,ODA
BEL,LBN,2010,3.99,Directed,ODA
BEL,MAR,2008,15.22,Directed,ODA
BEL,MAR,2009,22.39,Directed,ODA
BEL,MEX,1994,1.08,Directed,ODA
BEL,MEX,1995,1.01,Directed,ODA
BEL,MEX,1996,0.74,Directed,ODA
BEL,MMR,2016,0.231274,Directed,ODA
BEL,PAK,2022,0.089284,Directed,ODA
BEL,PAK,2023,0.028763,Directed,ODA
BEL,PHL,1996,7.06,Directed,ODA
BEL,PHL,1997,2.1,Directed,ODA
BEL,PHL,1998,5.54,Directed,ODA
BEL,PHL,2015,4.811074,Directed,ODA
BEL,TCD,2007,0.17,Directed,ODA
BEL,TCD,2008,0.38,Directed,ODA
BEL,TCD,2010,7.34,Directed,ODA
BEL,UKR,2022,63.055057,Directed,ODA
BEL,UKR,2023,76.655611,Directed,ODA
BEL,UKR,2024,73.448967,Directed,ODA
BEL,URY,2008,0.02,Directed,ODA
BGR,GEO,2013,0.02,Directed,ODA
BGR,IRQ,2015,0.03,Directed,ODA
BGR,IRQ,2016,0.14,Directed,ODA
BGR,IRQ,2017,0.2,Directed,ODA
BGR,IRQ,2022,0.042065,Directed,ODA
BGR,UKR,2024,0.510923,Directed,ODA
CAN,AFG,2016,96.329242,Directed,ODA
CAN,AFG,2018,126.603616,Directed,ODA
CAN,AGO,1998,2.63,Directed,ODA
CAN,AGO,2013,0.543253,Directed,ODA
CAN,AGO,2019,0.017445,Directed,ODA
CAN,AGO,2024,1.082316,Directed,ODA
CAN,ARG,2017,1.13386,Directed,ODA
CAN,ARG,2018,1.067374,Directed,ODA
CAN,ARG,2019,0.959904,Directed,ODA
CAN,BFA,2011,26.18,Directed,ODA
CAN,BFA,2021,49.564715,Directed,ODA
CAN,BGD,2017,39.01505,Directed,ODA
CAN,BGD,2022,91.12317,Directed,ODA
CAN,BRA,2000,3.24,Directed,ODA
CAN,BRA,2002,6.04,Directed,ODA
CAN,BRA,2003,8.13,Directed,ODA
CAN,BRA,2004,9.12,Directed,ODA
CAN,BRA,2005,8.64,Directed,ODA
CAN,BRA,2006,7.11,Directed,ODA
CAN,BRA,2007,9.24,Directed,ODA
CAN,BRA,2008,11.43,Directed,ODA
CAN,BRA,2009,10.82,Directed,ODA
CAN,BRA,2010,7.11,Directed,ODA
CAN,BRA,2011,4.14,Directed,ODA
CAN,BRA,2012,2.542394,Directed,ODA
CAN,BRA,2017,1.263358,Directed,ODA
CAN,BRA,2019,2.330981,Directed,ODA
CAN,BRA,2020,1.743782,Directed,ODA
CAN,BWA,1996,0.32,Directed,ODA
CAN,BWA,1997,0.57,Directed,ODA
CAN,BWA,2000,0.27,Directed,ODA
CAN,BWA,2013,1.363563,Directed,ODA
CAN,CHL,1995,1.6,Directed,ODA
CAN,CHL,2009,1.98,Directed,ODA
CAN,CHL,2010,2.68,Directed,ODA
CAN,CHL,2011,1.7,Directed,ODA
CAN,CIV,2019,9.94956,Directed,ODA
CAN,CMR,2013,2.650433,Directed,ODA
CAN,COL,1992,9.16,Directed,ODA
CAN,COL,1993,5.88,Directed,ODA
CAN,COL,2003,5.72,Directed,ODA
CAN,COL,2006,10.63,Directed,ODA
CAN,COL,2007,20.08,Directed,ODA
CAN,COL,2008,14.35,Directed,ODA
CAN,COL,2009,25.28,Directed,ODA
CAN,COL,2010,22.63,Directed,ODA
CAN,COL,2013,28.890407,Directed,ODA
CAN,COL,2014,34.68587,Directed,ODA
CAN,COL,2021,37.17674,Directed,ODA
CAN,COL,2022,46.741599,Directed,ODA
CAN,COL,2023,38.536254,Directed,ODA
CAN,DJI,2014,1.560876,Directed,ODA
CAN,DOM,2005,2.5,Directed,ODA
CAN,DOM,2009,2.63,Directed,ODA
CAN,DOM,2010,1.34,Directed,ODA
CAN,DZA,2005,1.9,Directed,ODA
CAN,ECU,2010,1.43,Directed,ODA
CAN,ECU,2011,1.18,Directed,ODA
CAN,ECU,2012,1.379494,Directed,ODA
CAN,ECU,2013,0.344347,Directed,ODA
CAN,ECU,2014,0.122078,Directed,ODA
CAN,EGY,2011,15.17,Directed,ODA
CAN,EGY,2012,6.819766,Directed,ODA
CAN,EGY,2013,8.100932,Directed,ODA
CAN,EGY,2014,7.788705,Directed,ODA
CAN,EGY,2015,13.99353,Directed,ODA
CAN,EGY,2016,6.844952,Directed,ODA
CAN,GAB,2023,0.170452,Directed,ODA
CAN,GHA,2011,70.72,Directed,ODA
CAN,GHA,2012,100.8736,Directed,ODA
CAN,GHA,2014,78.545458,Directed,ODA
CAN,GHA,2016,46.218559,Directed,ODA
CAN,GTM,2019,9.638913,Directed,ODA
CAN,HRV,1997,0.38,Directed,ODA
CAN,IDN,2003,21.63,Directed,ODA
CAN,IDN,2005,95.89,Directed,ODA
CAN,IDN,2007,53.44,Directed,ODA
CAN,IDN,2008,82.41,Directed,ODA
CAN,IDN,2011,13.65,Directed,ODA
CAN,IDN,2012,10.533137,Directed,ODA
CAN,IDN,2013,12.329494,Directed,ODA
CAN,IDN,2014,9.40842,Directed,ODA
CAN,IDN,2015,14.05573,Directed,ODA
CAN,IDN,2016,18.697312,Directed,ODA
CAN,IDN,2021,7.113685,Directed,ODA
CAN,IDN,2022,8.194838,Directed,ODA
CAN,IND,2013,10.796228,Directed,ODA
CAN,IND,2014,7.323187,Directed,ODA
CAN,IND,2015,9.659869,Directed,ODA
CAN,IND,2023,63.9398,Directed,ODA
CAN,IND,2024,33.974406,Directed,ODA
CAN,IRQ,2005,385.53,Directed,ODA
CAN,IRQ,2006,17.72,Directed,ODA
CAN,IRQ,2007,43.04,Directed,ODA
CAN,IRQ,2008,152.0,Directed,ODA
CAN,IRQ,2009,12.11,Directed,ODA
CAN,IRQ,2010,6.32,Directed,ODA
CAN,JAM,2006,3.3,Directed,ODA
CAN,JAM,2007,6.77,Directed,ODA
CAN,JOR,2003,3.31,Directed,ODA
CAN,JOR,2004,6.98,Directed,ODA
CAN,JOR,2016,60.779917,Directed,ODA
CAN,JOR,2017,87.666122,Directed,ODA
CAN,JOR,2018,87.944774,Directed,ODA
CAN,KAZ,2013,0.076857,Directed,ODA
CAN,KAZ,2014,0.101838,Directed,ODA
CAN,KAZ,2016,0.105175,Directed,ODA
CAN,KAZ,2017,0.157731,Directed,ODA
CAN,KAZ,2023,0.105758,Directed,ODA
CAN,KHM,2012,15.605995,Directed,ODA
CAN,LAO,2012,1.45055,Directed,ODA
CAN,LAO,2013,0.724911,Directed,ODA
CAN,LBN,2017,69.007766,Directed,ODA
CAN,LBN,2018,68.60123,Directed,ODA
CAN,MAR,2011,2.91,Directed,ODA
CAN,MAR,2012,4.847408,Directed,ODA
CAN,MEX,1992,4.54,Directed,ODA
CAN,MEX,2002,3.91,Directed,ODA
CAN,MEX,2006,6.79,Directed,ODA
CAN,MEX,2009,4.42,Directed,ODA
CAN,MEX,2010,1.4,Directed,ODA
CAN,MEX,2011,2.29,Directed,ODA
CAN,MEX,2012,10.33689,Directed,ODA
CAN,MEX,2014,1.301412,Directed,ODA
CAN,MEX,2015,1.139035,Directed,ODA
CAN,MEX,2016,3.205072,Directed,ODA
CAN,MEX,2017,3.916564,Directed,ODA
CAN,MEX,2018,3.87996,Directed,ODA
CAN,MLI,2016,87.407364,Directed,ODA
CAN,MLI,2018,86.176926,Directed,ODA
CAN,MLI,2022,71.4533,Directed,ODA
CAN,MOZ,2023,55.616347,Directed,ODA
CAN,MRT,2012,3.816453,Directed,ODA
CAN,MWI,2022,7.591526,Directed,ODA
CAN,MYS,2001,0.56,Directed,ODA
CAN,MYS,2007,0.96,Directed,ODA
CAN,MYS,2016,0.044282,Directed,ODA
CAN,NER,2023,19.770448,Directed,ODA
CAN,NGA,2009,17.5,Directed,ODA
CAN,NGA,2010,12.61,Directed,ODA
CAN,NGA,2015,28.773606,Directed,ODA
CAN,NGA,2021,60.387738,Directed,ODA
CAN,PAK,2015,34.26112,Directed,ODA
CAN,PER,2011,22.22,Directed,ODA
CAN,PER,2012,30.122689,Directed,ODA
CAN,PER,2013,28.297675,Directed,ODA
CAN,PER,2014,27.412772,Directed,ODA
CAN,PER,2015,25.63177,Directed,ODA
CAN,PER,2016,28.475828,Directed,ODA
CAN,PER,2017,23.933042,Directed,ODA
CAN,PHL,2015,15.794524,Directed,ODA
CAN,PHL,2019,8.982971,Directed,ODA
CAN,PHL,2020,10.594311,Directed,ODA
CAN,PHL,2022,16.456879,Directed,ODA
CAN,PHL,2023,74.49461,Directed,ODA
CAN,SAU,2002,0.01,Directed,ODA
CAN,SAU,2004,0.01,Directed,ODA
CAN,SEN,2020,51.653631,Directed,ODA
CAN,SEN,2022,66.34203,Directed,ODA
CAN,SEN,2023,67.381001,Directed,ODA
CAN,SGP,1993,0.6,Directed,ODA
CAN,SGP,1994,0.82,Directed,ODA
CAN,SGP,1995,0.59,Directed,ODA
CAN,SRB,2023,0.134406,Directed,ODA
CAN,SVN,1998,0.01,Directed,ODA
CAN,SVN,1999,0.02,Directed,ODA
CAN,TCD,2006,2.2,Directed,ODA
CAN,TCD,2023,18.744761,Directed,ODA
CAN,THA,1992,21.03,Directed,ODA
CAN,THA,1993,16.49,Directed,ODA
CAN,THA,1994,14.17,Directed,ODA
CAN,THA,1996,10.73,Directed,ODA
CAN,THA,1998,5.55,Directed,ODA
CAN,THA,2009,2.83,Directed,ODA
CAN,THA,2019,0.367788,Directed,ODA
CAN,THA,2022,0.466321,Directed,ODA
CAN,THA,2023,1.003154,Directed,ODA
CAN,THA,2024,3.340336,Directed,ODA
CAN,TKM,2021,0.057769,Directed,ODA
CAN,TUN,2022,4.912983,Directed,ODA
CAN,TUN,2023,5.622009,Directed,ODA
CAN,TUR,2012,0.105124,Directed,ODA
CAN,TUR,2013,2.443006,Directed,ODA
CAN,TUR,2020,0.230413,Directed,ODA
CAN,TUR,2021,0.146674,Directed,ODA
CAN,TUR,2022,0.003442,Directed,ODA
CAN,TUR,2023,22.836027,Directed,ODA
CAN,UKR,2014,244.1279,Directed,ODA
CAN,UKR,2015,218.653657,Directed,ODA
CAN,UKR,2022,2206.659568,Directed,ODA
CAN,UKR,2023,1970.296238,Directed,ODA
CAN,UKR,2024,1827.729162,Directed,ODA
CAN,URY,1992,1.41,Directed,ODA
CAN,URY,2008,1.06,Directed,ODA
CAN,URY,2009,1.31,Directed,ODA
CAN,UZB,2015,0.018493,Directed,ODA
CAN,VNM,2012,27.854053,Directed,ODA
CAN,VNM,2013,22.115264,Directed,ODA
CAN,VNM,2014,16.251349,Directed,ODA
CAN,VNM,2015,19.941271,Directed,ODA
CAN,VNM,2024,12.782514,Directed,ODA
CAN,ZMB,2006,10.62,Directed,ODA
CHE,AFG,2013,27.77,Directed,ODA
CHE,AFG,2014,32.07,Directed,ODA
CHE,AFG,2015,34.989621,Directed,ODA
CHE,AGO,2014,0.15,Directed,ODA
CHE,ARG,2018,0.53183,Directed,ODA
CHE,BGD,2019,39.170434,Directed,ODA
CHE,BRA,1992,2.21,Directed,ODA
CHE,BRA,1993,1.88,Directed,ODA
CHE,BRA,1994,2.62,Directed,ODA
CHE,BRA,1995,2.35,Directed,ODA
CHE,BRA,2007,3.62,Directed,ODA
CHE,BRA,2008,2.13,Directed,ODA
CHE,BRA,2009,4.02,Directed,ODA
CHE,BRA,2010,4.52,Directed,ODA
CHE,BRA,2011,4.02,Directed,ODA
CHE,BRA,2012,3.47,Directed,ODA
CHE,BRA,2013,4.28,Directed,ODA
CHE,BRA,2014,3.66,Directed,ODA
CHE,BRA,2016,3.716482,Directed,ODA
CHE,BRA,2018,4.110001,Directed,ODA
CHE,BRA,2019,3.554398,Directed,ODA
CHE,CHL,1992,1.52,Directed,ODA
CHE,CHL,1994,1.26,Directed,ODA
CHE,CHL,1995,1.76,Directed,ODA
CHE,CHL,1996,2.47,Directed,ODA
CHE,CHL,1997,1.11,Directed,ODA
CHE,CHL,1998,2.25,Directed,ODA
CHE,CHL,1999,1.24,Directed,ODA
CHE,CHL,2000,0.41,Directed,ODA
CHE,CHL,2006,1.17,Directed,ODA
CHE,CHN,1997,4.07,Directed,ODA
CHE,CHN,1998,4.32,Directed,ODA
CHE,CHN,1999,6.12,Directed,ODA
CHE,CHN,2000,9.9,Directed,ODA
CHE,CHN,2001,3.8,Directed,ODA
CHE,CHN,2002,10.69,Directed,ODA
CHE,CHN,2003,12.48,Directed,ODA
CHE,CHN,2004,7.23,Directed,ODA
CHE,CHN,2005,5.49,Directed,ODA
CHE,CHN,2006,1.2,Directed,ODA
CHE,CHN,2007,2.99,Directed,ODA
CHE,CHN,2008,3.38,Directed,ODA
CHE,CHN,2009,3.89,Directed,ODA
CHE,CHN,2010,8.08,Directed,ODA
CHE,CHN,2011,10.75,Directed,ODA
CHE,CHN,2012,9.79,Directed,ODA
CHE,CHN,2013,12.01,Directed,ODA
CHE,CHN,2014,18.1,Directed,ODA
CHE,CHN,2015,13.623895,Directed,ODA
CHE,CHN,2016,9.83805,Directed,ODA
CHE,CHN,2017,8.115813,Directed,ODA
CHE,CHN,2018,6.386118,Directed,ODA
CHE,DZA,1998,0.79,Directed,ODA
CHE,GHA,1999,0.64,Directed,ODA
CHE,HRV,1996,3.85,Directed,ODA
CHE,HRV,1997,0.37,Directed,ODA
CHE,IDN,2014,17.11,Directed,ODA
CHE,IDN,2015,14.05066,Directed,ODA
CHE,IDN,2020,12.982389,Directed,ODA
CHE,IND,2013,11.01,Directed,ODA
CHE,IND,2014,15.13,Directed,ODA
CHE,IND,2015,23.065014,Directed,ODA
CHE,JOR,2017,21.349168,Directed,ODA
CHE,JOR,2018,17.737873,Directed,ODA
CHE,MAR,2005,1.46,Directed,ODA
CHE,MEX,1992,0.21,Directed,ODA
CHE,MEX,2006,0.79,Directed,ODA
CHE,MRT,2012,0.61,Directed,ODA
CHE,MYS,1995,0.3,Directed,ODA
CHE,MYS,1996,0.31,Directed,ODA
CHE,MYS,1997,0.24,Directed,ODA
CHE,MYS,1998,0.14,Directed,ODA
CHE,MYS,1999,0.11,Directed,ODA
CHE,MYS,2002,0.04,Directed,ODA
CHE,MYS,2007,0.02,Directed,ODA
CHE,MYS,2016,0.041934,Directed,ODA
CHE,PAK,1992,18.06,Directed,ODA
CHE,PAK,1993,11.68,Directed,ODA
CHE,PAK,1994,14.41,Directed,ODA
CHE,PAK,1995,12.73,Directed,ODA
CHE,PAK,1996,13.66,Directed,ODA
CHE,PAK,2007,17.16,Directed,ODA
CHE,PAK,2008,17.01,Directed,ODA
CHE,PAK,2009,19.02,Directed,ODA
CHE,PAK,2016,18.496627,Directed,ODA
CHE,PAK,2017,17.723381,Directed,ODA
CHE,SVN,1998,0.17,Directed,ODA
CHE,SVN,1999,0.01,Directed,ODA
CHE,TCD,2006,12.01,Directed,ODA
CHE,THA,1992,1.21,Directed,ODA
CHE,THA,1996,1.24,Directed,ODA
CHE,THA,1998,1.37,Directed,ODA
CHE,THA,2017,1.422431,Directed,ODA
CHE,THA,2023,1.41365,Directed,ODA
CHE,TUR,1992,6.11,Directed,ODA
CHE,TUR,1993,4.15,Directed,ODA
CHE,TUR,1994,6.56,Directed,ODA
CHE,TUR,1996,3.43,Directed,ODA
CHE,TUR,1997,2.31,Directed,ODA
CHE,TUR,1998,2.5,Directed,ODA
CHE,TUR,1999,4.48,Directed,ODA
CHE,TUR,2000,5.83,Directed,ODA
CHE,URY,1992,0.13,Directed,ODA
CZE,AFG,2007,10.62,Directed,ODA
CZE,AFG,2008,42.1,Directed,ODA
CZE,AFG,2009,26.09,Directed,ODA
CZE,AGO,2007,1.47,Directed,ODA
CZE,AZE,2017,0.045648,Directed,ODA
CZE,AZE,2018,0.04445,Directed,ODA
CZE,BGD,2015,0.022029,Directed,ODA
CZE,BOL,2016,0.024505,Directed,ODA
CZE,BRA,2017,0.003421,Directed,ODA
CZE,BRA,2018,0.057303,Directed,ODA
CZE,BRA,2019,0.050776,Directed,ODA
CZE,BRA,2020,0.083019,Directed,ODA
CZE,BRA,2021,0.036758,Directed,ODA
CZE,DZA,2002,0.02,Directed,ODA
CZE,DZA,2003,0.13,Directed,ODA
CZE,GEO,2001,0.63,Directed,ODA
CZE,GEO,2003,0.54,Directed,ODA
CZE,GEO,2004,1.36,Directed,ODA
CZE,GEO,2005,0.66,Directed,ODA
CZE,GEO,2006,0.56,Directed,ODA
CZE,GEO,2007,0.85,Directed,ODA
CZE,GEO,2009,5.57,Directed,ODA
CZE,HRV,2007,0.39,Directed,ODA
CZE,HRV,2008,0.45,Directed,ODA
CZE,IDN,2003,0.04,Directed,ODA
CZE,IDN,2004,0.1,Directed,ODA
CZE,IDN,2008,0.29,Directed,ODA
CZE,IDN,2016,0.00491,Directed,ODA
CZE,IDN,2019,0.223077,Directed,ODA
CZE,IDN,2022,0.034031,Directed,ODA
CZE,IDN,2023,0.015214,Directed,ODA
CZE,IND,2001,1.07,Directed,ODA
CZE,IND,2002,1.43,Directed,ODA
CZE,IND,2003,0.4,Directed,ODA
CZE,IND,2004,0.06,Directed,ODA
CZE,IND,2005,1.31,Directed,ODA
CZE,IND,2006,0.22,Directed,ODA
CZE,IND,2007,0.17,Directed,ODA
CZE,IND,2008,0.22,Directed,ODA
CZE,IND,2009,0.12,Directed,ODA
CZE,IND,2010,0.18,Directed,ODA
CZE,IND,2011,0.11,Directed,ODA
CZE,IND,2012,0.06,Directed,ODA
CZE,IND,2013,0.050782,Directed,ODA
CZE,IND,2014,0.016119,Directed,ODA
CZE,IND,2015,0.018518,Directed,ODA
CZE,IND,2016,0.001432,Directed,ODA
CZE,IND,2017,0.005131,Directed,ODA
CZE,IND,2018,0.139748,Directed,ODA
CZE,IND,2019,0.120151,Directed,ODA
CZE,IND,2020,0.092561,Directed,ODA
CZE,IND,2021,0.18674,Directed,ODA
CZE,IND,2022,0.12545,Directed,ODA
CZE,IND,2023,0.004633,Directed,ODA
CZE,IND,2024,0.030413,Directed,ODA
CZE,IRQ,2014,0.303757,Directed,ODA
CZE,IRQ,2015,1.526276,Directed,ODA
CZE,IRQ,2016,1.86626,Directed,ODA
CZE,IRQ,2017,2.47603,Directed,ODA
CZE,IRQ,2018,2.420362,Directed,ODA
CZE,KAZ,2023,0.016534,Directed,ODA
CZE,KHM,2013,1.156595,Directed,ODA
CZE,LKA,2001,0.18,Directed,ODA
CZE,LKA,2002,0.15,Directed,ODA
CZE,LKA,2003,0.26,Directed,ODA
CZE,MEX,2013,0.009877,Directed,ODA
CZE,MEX,2014,0.01934,Directed,ODA
CZE,MEX,2015,0.010572,Directed,ODA
CZE,MLI,2005,0.06,Directed,ODA
CZE,NGA,2014,0.036469,Directed,ODA
CZE,NGA,2015,0.019102,Directed,ODA
CZE,NPL,2008,0.03,Directed,ODA
CZE,PER,1999,0.06,Directed,ODA
