iso3,year,gdp_per_capita,gdp_per_capita_log,population,population_log,v2x_polyarchy,armed_conflict,conflict_intensity
COL,2016,5959.84250367574,8.692799334152472,47437512.0,17.67492386608452,0.688,1,1
COL,2017,6479.53231292429,8.77640361281022,48131078.0,17.689438638701436,0.685,0,0
COL,2018,6816.96818309544,8.827170104063562,49024465.0,17.707830017187547,0.67,1,1
COL,2019,6472.54544924705,8.77532473350093,49907985.0,17.725691567959988,0.659,1,1
COL,2020,5339.68711357943,8.582922337274953,50629997.0,17.740054784692685,0.645,1,1
COL,2021,6222.62164397614,8.735946583102677,51188173.0,17.751019067232278,0.658,1,1
COL,2022,6680.44506854481,8.806939891338876,51737944.0,17.76170199678534,0.696,1,1
COL,2023,7000.83660501046,8.853784935897595,52321152.0,17.77291128321944,0.709,1,1
COL,2024,7919.20886825345,8.977046589447056,52886363.0,17.783656075315644,0.701,1,1
COM,1992,938.595399659213,6.8443845020689675,465113.0,13.050035665799852,0.42,0,0
COM,1993,903.033729112507,6.805759905003467,473682.0,13.068291489456497,0.345,0,0
COM,1994,652.898017688557,6.4814209420240285,482142.0,13.085993955454096,0.413,0,0
COM,1995,800.623567802959,6.685390883800635,490586.0,13.103355873913417,0.409,0,0
COM,1996,786.380773511866,6.667441119795356,499107.0,13.12057578060479,0.322,0,0
COM,1997,714.519968676115,6.571610944741623,507777.0,13.13779765380433,0.438,1,1
COM,1998,704.479817408486,6.557459682821182,516597.0,13.155018352426087,0.442,0,0
COM,1999,707.228776682623,6.561354201506073,525886.0,13.172839738192476,0.305,0,0
COM,2000,633.309032776244,6.450958506449634,536080.0,13.192038682647052,0.225,0,0
COM,2001,681.163857619963,6.523802890451961,547220.0,13.212606194330156,0.229,0,0
COM,2002,764.61349832543,6.639370475207226,558923.0,13.233766996674433,0.327,0,0
COM,2003,959.691049354812,6.86661140907682,569798.0,13.253037191036276,0.383,0,0
COM,2004,1072.28409029621,6.9775463161265785,580704.0,13.27199643957475,0.426,0,0
COM,2005,1105.78796866788,7.0083134536383485,592677.0,13.292404841556468,0.448,0,0
COM,2006,1138.47908404345,7.0374485138316984,604753.0,13.312575389187543,0.446,0,0
COM,2007,1289.73631056361,7.162193066045255,616927.0,13.332505981463186,0.447,0,0
COM,2008,1455.02768595586,7.282780207572918,629307.0,13.352374492923682,0.447,0,0
COM,2009,1410.30516959473,7.251561392290802,641947.0,13.372261024747152,0.451,0,0
COM,2010,1386.5742428453,7.234591410571615,654836.0,13.392140101587273,0.439,0,0
COM,2011,1531.43789372951,7.333962372874326,668056.0,13.412127281340378,0.474,0,0
COM,2012,1490.31511351281,7.306742862158649,681630.0,13.432242267613159,0.474,0,0
COM,2013,1603.32797107303,7.379836729981009,696192.0,13.453380763342578,0.495,0,0
COM,2014,1615.71723662012,7.387534246431685,711503.0,13.475134912947286,0.495,0,0
COM,2015,1329.37048235986,7.192460787629863,726682.0,13.496244246791973,0.415,0,0
COM,2016,1365.48403444497,7.219264248750914,741741.0,13.516755404611308,0.407,0,0
COM,2017,1423.9248027797,7.261172283540853,756669.0,13.536681184485161,0.396,0,0
COM,2018,1527.40527125285,7.331325673576291,771590.0,13.556208599846784,0.383,0,0
COM,2019,1510.23218151592,7.320018680582039,786578.0,13.575447170116817,0.318,0,0
COM,2020,1519.34665556206,7.32603568956906,802163.0,13.595067108093078,0.289,0,0
COM,2021,1554.97289190153,7.349213391600628,818174.0,13.614830306900913,0.291,0,0
COM,2022,1465.479642862,7.289937869138057,834188.0,13.634214075601957,0.283,0,0
COM,2023,1560.27378476855,7.352616587901486,850387.0,13.653446818969229,0.272,0,0
COM,2024,1662.75663312504,7.416232126406334,866628.0,13.67236509794369,0.282,0,0
CPV,1992,907.847909529157,6.811076864052965,393415.0,12.882620313340855,0.719,0,0
CPV,1993,1220.04997868613,7.106647103024385,401965.0,12.904120299134192,0.719,0,0
CPV,1994,991.108974352157,6.8988244923128,410228.0,12.924468381676517,0.719,0,0
CPV,1995,1165.13832331934,7.060595091414613,418104.0,12.943485484388106,0.731,0,0
CPV,1996,1179.51522705182,7.072858808515837,425581.0,12.961210573155906,0.773,0,0
CPV,1997,1133.57422614008,7.033130951826607,432798.0,12.978026385431644,0.774,0,0
CPV,1998,1186.74294773086,7.0789678149076485,439784.0,12.994038976268218,0.774,0,0
CPV,1999,1326.74466945164,7.190483603951028,446519.0,13.00923723158482,0.774,0,0
CPV,2000,1189.51479345891,7.081300766369258,453317.0,13.024346938983285,0.765,0,0
CPV,2001,1223.33055331575,7.109332379883987,460293.0,13.039618522216312,0.762,0,0
CPV,2002,1328.57874270666,7.191865035333958,467046.0,13.054183032870787,0.769,0,0
CPV,2003,1717.97565369655,7.448901931137937,473383.0,13.067660064982075,0.769,0,0
CPV,2004,1929.49081468781,7.565011420503948,479370.0,13.080228020801544,0.769,0,0
CPV,2005,2004.14680417563,7.602973715098359,485115.0,13.092141255214742,0.769,0,0
CPV,2006,2256.99666191075,7.721790297822534,490728.0,13.103645281791,0.778,0,0
CPV,2007,3324.57675212498,8.109097652393574,496190.0,13.114714196872713,0.782,0,0
CPV,2008,3908.64885822576,8.270947032703532,501355.0,13.125069711975044,0.785,0,0
CPV,2009,3659.72046361628,8.205142047417487,506141.0,13.134570565578677,0.785,0,0
CPV,2010,3579.46006137809,8.18296724717603,509784.0,13.141742385574831,0.782,0,0
CPV,2011,4002.01386888785,8.294552980626891,511447.0,13.14499924219193,0.792,0,0
CPV,2012,3736.81517011087,8.225988968832535,511955.0,13.145992009534037,0.793,0,0
CPV,2013,3960.97596791345,8.284245730426901,512225.0,13.146519260615399,0.803,0,0
CPV,2014,3985.60706548134,8.290444917258588,512326.0,13.146716420152265,0.803,0,0
CPV,2015,3415.06266730931,8.13595112243954,512394.0,13.146849139334284,0.802,0,0
CPV,2016,3608.96605234906,8.191176598211477,512554.0,13.147161350297766,0.803,0,0
CPV,2017,3893.09571382506,8.266959933443609,512893.0,13.147822525399649,0.798,0,0
CPV,2018,4294.96510035729,8.36519870874094,513415.0,13.148839763977177,0.782,0,0
CPV,2019,4380.78117331128,8.384982337539077,514104.0,13.150180858600761,0.79,0,0
CPV,2020,3539.22661248299,8.171663511209541,514679.0,13.151298684342192,0.794,0,0
CPV,2021,3971.44409203423,8.286885058681952,516649.0,13.15511900609432,0.778,0,0
CPV,2022,4323.31362032709,8.371777428954365,519741.0,13.16108588955302,0.761,0,0
CPV,2023,4794.90121917259,8.47530838630713,522331.0,13.166056765525418,0.757,0,0
CPV,2024,5192.48157325878,8.55496700702154,524877.0,13.17091922841029,0.757,0,0
CRI,1992,2612.38756453737,7.868019857849269,3284258.0,15.004651309196946,0.895,0,0
CRI,1993,2840.38706479397,7.951695612288968,3367434.0,15.02966158796546,0.895,0,0
CRI,1994,3039.56328550633,8.019469127997299,3451122.0,15.054209953527135,0.896,0,0
CRI,1995,3275.25256447416,8.094150264019248,3535176.0,15.078273643909364,0.896,0,0
CRI,1996,3226.96395598625,8.07929702247804,3619013.0,15.101711894691956,0.897,0,0
CRI,1997,3407.776128985,8.133815195939714,3701711.0,15.12430570315796,0.897,0,0
CRI,1998,3617.45756666726,8.193526728420881,3782838.0,15.145985079542003,0.894,0,0
CRI,1999,3690.96154778297,8.21364228514397,3862101.0,15.166721893881352,0.894,0,0
CRI,2000,3812.75388284924,8.246107010921255,3937739.0,15.18611725868665,0.895,0,0
CRI,2001,3985.12984506207,8.290325174146954,4008947.0,15.204039171282828,0.895,0,0
CRI,2002,4067.71851429092,8.310837559663966,4075705.0,15.220554295828235,0.896,0,0
CRI,2003,4173.14856415514,8.336426081241125,4138784.0,15.235912582850624,0.896,0,0
CRI,2004,4431.0117207843,8.396383216374122,4200078.0,15.25061365450972,0.894,0,0
CRI,2005,4703.00721784778,8.455957416676547,4261240.0,15.26507075570225,0.894,0,0
CRI,2006,5256.59640859159,8.567239025681252,4321340.0,15.279076097308,0.905,0,0
CRI,2007,6137.71199925542,8.722207313136439,4380248.0,15.292615901754287,0.908,0,0
CRI,2008,6937.24261596055,8.844659656964371,4440056.0,15.306177546941482,0.908,0,0
CRI,2009,6832.69829924138,8.829474940321626,4499791.0,15.319541509217528,0.908,0,0
CRI,2010,8265.78820275582,9.019880372042687,4555962.0,15.331947262864734,0.911,0,0
CRI,2011,9276.39107511347,9.135227857373899,4609833.0,15.343702188720139,0.911,0,0
CRI,2012,10126.9991024177,9.222960314699685,4663934.0,15.355369855968943,0.909,0,0
CRI,2013,10803.2401962173,9.287601386284129,4716147.0,15.36650271063707,0.908,0,0
CRI,2014,10911.497878334,9.297572363475926,4767119.0,15.377252697164666,0.905,0,0
CRI,2015,11714.7105980732,9.368600647100541,4818038.0,15.38787734921593,0.905,0,0
CRI,2016,12091.0301606154,9.400219147639369,4866998.0,15.397987877884749,0.904,0,0
CRI,2017,12317.0902771304,9.418743030388555,4913177.0,15.407431337369328,0.899,0,0
CRI,2018,12590.2493781614,9.440677934480144,4957818.0,15.416476282553363,0.892,0,0
CRI,2019,12884.6859951989,9.463794752995097,4999553.0,15.424859066401956,0.896,0,0
CRI,2020,12394.0493969492,9.42497174906754,5034320.0,15.431789020396428,0.898,0,0
CRI,2021,12838.1185358931,9.460174035034667,5059988.0,15.436874669719334,0.895,0,0
CRI,2022,13625.9008491328,9.519727734713333,5081765.0,15.441169200155919,0.865,0,0
CRI,2023,16942.0268119375,9.737552607562401,5105525.0,15.445833844645792,0.859,0,0
CRI,2024,18587.1532203482,9.830225933989032,5129910.0,15.450598673133408,0.859,0,0
CSS,1992,3842.68138532177,8.253925679327066,3706523.0,15.125604798374646,,0,0
CSS,1993,3698.86380689567,8.215780972256452,3735156.0,15.133300142745108,,0,0
CSS,1994,3929.16090487784,8.276181171857557,3763806.0,15.140941237445208,,0,0
CSS,1995,4144.50619583341,8.329538927983632,3795917.0,15.14943657335173,,0,0
CSS,1996,4424.43957767727,8.394898900308872,3829184.0,15.158162283627137,,0,0
CSS,1997,5198.5063262239,8.556126618349841,3861673.0,15.16661106723095,,0,0
CSS,1998,5558.82422899327,8.623141895276252,3893594.0,15.174843196509851,,0,0
CSS,1999,5959.88473285313,8.69280641974706,3925229.0,15.182935251445748,,0,0
CSS,2000,6477.26482123395,8.776053604750356,3956229.0,15.190801856803663,,0,0
CSS,2001,6647.62547849072,8.802014998981255,3987087.0,15.198571447043403,,0,0
CSS,2002,6903.07418576198,8.839722125532877,4018796.0,15.206492913247814,,0,0
CSS,2003,7551.08983381761,8.929447180675792,4050990.0,15.21447185365549,,0,0
CSS,2004,8233.61082543875,9.015979936874594,4080569.0,15.221746997440906,,0,0
CSS,2005,9439.33720644986,9.152641045493468,4049468.0,15.21409607242981,,0,0
CSS,2006,10883.0475520742,9.294961587076775,4072929.0,15.219872954610212,,0,0
CSS,2007,12134.9066978741,9.40384142945163,4098855.0,15.226218224379203,,0,0
CSS,2008,13890.1303094208,9.53893381723216,4124966.0,15.232568335292706,,0,0
CSS,2009,11554.0589194758,9.354792075815467,4146899.0,15.237871383976541,,0,0
CSS,2010,12711.087492863,9.450229922510928,4173335.0,15.24422603432906,,0,0
CSS,2011,13526.9467561999,9.512439030968482,4201107.0,15.250858619953322,,0,0
CSS,2012,14290.6349320102,9.567359701847986,4228445.0,15.257344871143353,,0,0
CSS,2013,14577.1689272446,9.587211811622122,4257682.0,15.26423543869691,,0,0
CSS,2014,14947.9426963116,9.612328957062543,4286546.0,15.270991838409284,,0,0
CSS,2015,14497.5393236017,9.58173421218711,4314191.0,15.277420379406417,,0,0
CSS,2016,13376.8057759012,9.501277573933336,4341333.0,15.28369200177502,,0,0
CSS,2017,13671.1377634132,9.523042156935801,4366140.0,15.289389881542194,,0,0
CSS,2018,13896.7409040963,9.53940962429582,4407658.0,15.298854040598025,,0,0
CSS,2019,13995.8548364074,9.54651648164238,4443134.0,15.306870541265184,,0,0
CSS,2020,11957.223222537,9.389090828519846,4459302.0,15.31050280950634,,0,0
CSS,2021,13995.2694921728,9.546474658082325,4479167.0,15.314947649602647,,0,0
CSS,2022,17456.3084845676,9.767456380039043,4497310.0,15.3189899982224,,0,0
CSS,2023,17596.5404249612,9.775457594940896,4519904.0,15.324001312644812,,0,0
CSS,2024,19903.8112311908,9.898666511530449,4539060.0,15.32823050012189,,0,0
CUB,1992,2047.67900346421,7.6244622372851945,10785801.0,16.19374110486672,0.071,0,0
CUB,1993,2063.20366253587,7.632015229738044,10841031.0,16.198848660154145,0.103,0,0
CUB,1994,2613.28971869122,7.868365135260757,10886021.0,16.202990047057646,0.108,0,0
CUB,1995,2785.24442954103,7.932090914952157,10925362.0,16.20659743340842,0.108,0,0
CUB,1996,2282.18809324202,7.732889951758865,10962010.0,16.209946216830073,0.108,0,0
CUB,1997,2306.42483397336,7.7434539136844345,10997934.0,16.213217994940784,0.108,0,0
CUB,1998,2332.30656133119,7.754612997377288,11034712.0,16.216556498555775,0.113,0,0
CUB,1999,2561.77980406838,7.848457531873253,11072230.0,16.219950729745218,0.113,0,0
CUB,2000,2751.3817714814,7.919858526825549,11109109.0,16.22327596037998,0.114,0,0
CUB,2001,2842.96704310394,7.952603519288325,11144132.0,16.22642363931061,0.114,0,0
CUB,2002,3005.21104247868,8.008103074945423,11177418.0,16.22940605089696,0.114,0,0
CUB,2003,3202.78109865637,8.071774804674998,11209383.0,16.232261753390848,0.114,0,0
CUB,2004,3399.21962893402,8.131301163358541,11238756.0,16.234878720148178,0.114,0,0
CUB,2005,3786.33799225291,8.23915460201935,11262554.0,16.236993975559823,0.113,0,0
CUB,2006,4329.98265964383,8.373318816287323,11278550.0,16.23841324967214,0.114,0,0
CUB,2007,4807.43888960684,8.477919765911908,11287272.0,16.23918627716782,0.114,0,0
CUB,2008,4986.12436479175,8.514414206570622,11291762.0,16.239583991264816,0.105,0,0
CUB,2009,5089.23519757167,8.534882842375193,11294719.0,16.239845829310052,0.167,0,0
CUB,2010,5272.26755824835,8.570215825700398,11297409.0,16.240083965355733,0.167,0,0
CUB,2011,6104.46105236166,8.716775102936483,11301571.0,16.240452300567945,0.167,0,0
CUB,2012,6470.83673392653,8.77506070431501,11303175.0,16.24059421766825,0.167,0,0
CUB,2013,6828.36428245396,8.828840433758625,11298167.0,16.240151058135336,0.169,0,0
CUB,2014,7146.70459051328,8.874406633010937,11285775.0,16.239053641108345,0.169,0,0
CUB,2015,7727.91997207998,8.952595020259022,11275065.0,16.238104208303138,0.169,0,0
CUB,2016,8110.55874283616,9.000922040277104,11265612.0,16.237265457936044,0.171,0,0
CUB,2017,8610.60829605429,9.06075024487442,11247829.0,16.235685690214318,0.17,0,0
CUB,2018,8911.46205998726,9.095093599033225,11227118.0,16.233842659762452,0.177,0,0
CUB,2019,9232.26115935183,9.130459276839085,11202846.0,16.231678411128428,0.181,0,0
CUB,2020,9605.27914559614,9.17006813730988,11176354.0,16.229310854435187,0.179,0,0
CUB,2021,,,11122168.0,16.224450791812473,0.179,0,0
CUB,2022,,,11059820.0,16.218829279061648,0.178,0,0
CUB,2023,,,11019931.0,16.215216100326426,0.175,0,0
CUB,2024,,,10979783.0,16.211566230644536,0.178,0,0
CUW,1992,,,143912.0,11.876957280642522,,0,0
CUW,1993,,,144299.0,11.87964281473102,,0,0
CUW,1994,,,144630.0,11.881934036067777,,0,0
CUW,1995,,,145139.0,11.885447182908985,,0,0
CUW,1996,,,146306.0,11.893455597787222,,0,0
CUW,1997,,,146956.0,11.897888501227891,,0,0
CUW,1998,,,144472.0,11.880840996132179,,0,0
CUW,1999,,,139428.0,11.845303617970862,,0,0
CUW,2000,15841.2612359949,9.670373285683162,133860.0,11.804549756654634,,0,0
CUW,2001,16609.8454536485,9.71775089814795,129047.0,11.767931958072984,,0,0
CUW,2002,16723.6925253468,9.724581707073458,129205.0,11.769155569272227,,0,0
CUW,2003,16695.7351137757,9.722908583380566,131897.0,11.789776593943333,,0,0
CUW,2004,16671.3403391655,9.721446376781666,134192.0,11.807026889224193,,0,0
CUW,2005,17032.3356620744,9.74286891411012,137658.0,11.832527627298218,,0,0
CUW,2006,17400.1637780186,9.764234897688127,141239.0,11.858208769869991,,0,0
CUW,2007,18005.7165850772,9.798444574517733,144056.0,11.87795739184934,,0,0
CUW,2008,19423.3352430175,9.874230469788081,145880.0,11.890539644922617,,0,0
CUW,2009,19540.2476579348,9.880231599924581,146833.0,11.897051165540125,,0,0
CUW,2010,19847.2310127979,9.895819780807992,148703.0,11.909706307093426,,0,0
CUW,2011,19426.3264002202,9.87438445605628,150831.0,11.923915283721092,,0,0
CUW,2012,19809.8223170482,9.893933170295895,152088.0,11.932214579671463,,0,0
CUW,2013,19721.292182955,9.889454152528874,153822.0,11.943551368736893,,0,0
CUW,2014,19623.0300713664,9.884459159083248,155909.0,11.957027782693258,,0,0
CUW,2015,19361.8129630226,9.871058001230393,157980.0,11.97022372171841,,0,0
CUW,2016,18944.0962772875,9.849247619875605,159664.0,11.980826886124094,,0,0
CUW,2017,18938.2440965187,9.848938653705215,160175.0,11.984022246507223,,0,0
CUW,2018,19119.1244887029,9.858444395217177,159336.0,11.978770459067105,,0,0
CUW,2019,19220.6865793075,9.863742404014646,157441.0,11.966806063891925,,0,0
CUW,2020,16299.8134349902,9.698908941023229,155482.0,11.954285248274216,,0,0
CUW,2021,17795.5826616182,9.7867055404045,153948.0,11.944370162037341,,0,0
CUW,2022,20057.1404747175,9.906340502736636,153321.0,11.94028904177951,,0,0
CUW,2023,21217.8110321785,9.962596250964783,154654.0,11.948945642634852,,0,0
CUW,2024,22832.8953958667,10.035957555655209,155967.0,11.957399725392719,,0,0
CYM,1992,,,28621.0,10.261895993101012,,0,0
CYM,1993,,,29976.0,10.308152340473523,,0,0
CYM,1994,,,31352.0,10.353033339879467,,0,0
CYM,1995,,,32743.0,10.396444477759635,,0,0
CYM,1996,,,34143.0,10.43831286595,,0,0
CYM,1997,,,35543.0,10.478498510076376,,0,0
CYM,1998,,,36922.0,10.516562858330515,,0,0
CYM,1999,,,38284.0,10.552787333315797,,0,0
CYM,2000,,,39674.0,10.588451340288055,,0,0
CYM,2001,,,41089.0,10.6234957247597,,0,0
CYM,2002,,,42514.0,10.657588712433071,,0,0
CYM,2003,,,43934.0,10.69044378677413,,0,0
CYM,2004,,,45352.0,10.72220955600414,,0,0
CYM,2005,,,46788.0,10.753382038770598,,0,0
CYM,2006,87085.0945866141,11.374641018306583,48232.0,10.78377798016924,,0,0
CYM,2007,89888.2611264853,11.40632263492028,49687.0,10.813498608452974,,0,0
CYM,2008,89655.1185574521,11.403725572299715,51151.0,10.842537321530799,,0,0
CYM,2009,81373.5721242232,11.306805832496378,52618.0,10.870813545510108,,0,0
CYM,2010,76837.6710064442,11.249450306772498,54099.0,10.898570980375382,,0,0
CYM,2011,75280.9617699986,11.228982550080925,55606.0,10.926046388085478,,0,0
CYM,2012,75101.5906883232,11.226597018464307,57136.0,10.953189669834229,,0,0
CYM,2013,75113.7342282813,11.226758700236674,58655.0,10.97942810193982,,0,0
CYM,2014,75845.3055572577,11.236451091724332,60160.0,11.004762958623722,,0,0
CYM,2015,76379.2098777987,11.243465816104356,61642.0,11.029098735371013,,0,0
CYM,2016,77802.2535658023,11.26192567588839,63100.0,11.052476048529304,,0,0
CYM,2017,80053.9442657031,11.29045598973697,64535.0,11.074962991269288,,0,0
CYM,2018,83865.5540393356,11.336970248430715,65941.0,11.09651568181252,,0,0
CYM,2019,88254.2902486867,11.387977588329882,67327.0,11.117316623885428,,0,0
CYM,2020,82338.7977439023,11.318597694098793,68684.0,11.137271554433694,,0,0
CYM,2021,86449.6749037302,11.36731773059228,70108.0,11.157792189193067,,0,0
CYM,2022,93030.7051447803,11.440684880490734,71591.0,11.178724646724019,,0,0
CYM,2023,99143.5180243123,11.504323756362687,73038.0,11.198735132637651,,0,0
CYM,2024,,,74457.0,11.217977056526403,,0,0
CYP,1992,11310.072265625,9.333448958623352,810341.0,13.605210425712503,0.775,0,0
CYP,1993,10526.1416015625,9.261617118375254,826034.0,13.624391213883577,0.776,0,0
CYP,1994,11617.6923828125,9.360284420564867,844667.0,13.646697745828025,0.776,0,0
CYP,1995,15261.4169921875,9.633083157158437,862695.0,13.667816489290368,0.776,0,0
CYP,1996,15139.220703125,9.625044052953662,880290.0,13.688006677620757,0.776,0,0
CYP,1997,14234.2412109375,9.563405693826178,897568.0,13.707444162491184,0.777,0,0
CYP,1998,15092.828125,9.621974951365177,914548.0,13.726185233133823,0.767,0,0
CYP,1999,15287.91796875,9.634818120177691,931234.0,13.744265867320253,0.769,0,0
CYP,2000,14388.3525390625,9.57417430681326,947667.0,13.761758453706085,0.795,0,0
CYP,2001,14821.44921875,9.603830682108951,964127.0,13.77897830765396,0.805,0,0
CYP,2002,16093.2158203125,9.686153084547716,981440.0,13.796776159908024,0.809,0,0
CYP,2003,20252.24609375,9.916020984593592,999590.0,13.815100473891293,0.806,0,0
CYP,2004,23792.619140625,10.077130691420564,1017875.0,13.833227678769433,0.825,0,0
CYP,2005,24959.26171875,10.125000243470188,1036151.0,13.851023444076397,0.823,0,0
CYP,2006,26729.28125,10.193514919508441,1054418.0,13.86849951390485,0.834,0,0
CYP,2007,31244.87890625,10.349610766735573,1072714.0,13.885702443679621,0.841,0,0
CYP,2008,35397.296875,10.474390736743057,1091026.0,13.902629095878634,0.839,0,0
CYP,2009,32236.44921875,10.38085305466031,1109371.0,13.919303746005614,0.839,0,0
CYP,2010,31105.02734375,10.34512473602766,1127816.0,13.935793577167159,0.848,0,0
CYP,2011,32485.798828125,10.388558313688751,1146493.0,13.952218275722862,0.848,0,0
CYP,2012,28991.935546875,10.274772985705404,1165397.0,13.968572359464355,0.846,0,0
CYP,2013,27764.73046875,10.231521806038097,1183895.0,13.984320408061135,0.847,0,0
CYP,2014,26993.103515625,10.203336687012634,1201801.0,13.999331822966823,0.845,0,0
CYP,2015,23088.44140625,10.047087399258219,1219502.0,14.013953136653168,0.851,0,0
CYP,2016,24280.056640625,10.09741057798064,1237112.0,14.028290188908962,0.852,0,0
CYP,2017,26247.44921875,10.175324090679158,1254275.0,14.042068274378272,0.839,0,0
CYP,2018,29120.375,10.279193379974958,1270737.0,14.055107605077792,0.834,0,0
CYP,2019,29227.173828125,10.282854166059058,1286671.0,14.06756882064288,0.84,0,0
CYP,2020,28130.341796875,10.244604052027752,1302247.0,14.079601791899659,0.807,0,0
CYP,2021,32937.83984375,10.402377423067302,1317309.0,14.091101577351264,0.797,0,0
CYP,2022,33231.04296875,10.411239747216316,1331370.0,14.1017190452225,0.782,0,0
CYP,2023,36623.69140625,10.50845061615887,1344976.0,14.111886726992703,0.778,0,0
CYP,2024,38674.29296875,10.562930393923159,1358282.0,14.121731223863835,0.774,0,0
CZE,1992,3396.70972430469,8.13056251390738,10319123.0,16.14950933378648,0.888,0,0
CZE,1993,3984.1463439879,8.290078350958542,10329855.0,16.150548804211244,0.896,0,0
CZE,1994,4663.28665345469,8.447475768960192,10333587.0,16.1509100218671,0.896,0,0
CZE,1995,5865.29460556726,8.676807990954298,10327253.0,16.150296881239864,0.896,0,0
CZE,1996,6573.19643136362,8.790755512399974,10315241.0,16.149133068247515,0.896,0,0
CZE,1997,6069.38762357837,8.711012993227559,10304131.0,16.148055440754774,0.896,0,0
CZE,1998,6526.59635780951,8.783640854806197,10294373.0,16.1471079932382,0.887,0,0
CZE,1999,6377.6211077224,8.760550439678452,10283860.0,16.146086233895247,0.879,0,0
CZE,2000,6062.92152842793,8.709947063290947,10255063.0,16.14328209281446,0.879,0,0
CZE,2001,6669.07494847497,8.805236440906985,10216605.0,16.1395248957711,0.879,0,0
CZE,2002,8101.26018588111,8.99977490706329,10196916.0,16.137595879595455,0.888,0,0
CZE,2003,9852.45677945801,9.195476122300644,10193998.0,16.137309673688264,0.896,0,0
CZE,2004,11782.5546676117,9.374375298516526,10197101.0,16.13761402217129,0.897,0,0
CZE,2005,13442.4916284309,9.506175985914876,10211216.0,16.13899728197176,0.897,0,0
CZE,2006,15259.0788162004,9.632929937105501,10238905.0,16.14170523826408,0.9,0,0
CZE,2007,18452.6532812196,9.822963448409306,10298828.0,16.147540660317933,0.902,0,0
CZE,2008,22774.7045076205,10.03340574762557,10384603.0,16.155834786347864,0.902,0,0
CZE,2009,19817.4215836554,9.89431670777932,10443936.0,16.161532080862045,0.895,0,0
CZE,2010,20160.4355077059,9.91147732451675,10474410.0,16.16444569760385,0.886,0,0
CZE,2011,22049.1080788682,10.00102743011892,10496088.0,16.166513174277203,0.894,0,0
CZE,2012,20014.0354015165,9.904189076486476,10510785.0,16.167912430834612,0.894,0,0
CZE,2013,20260.4954999375,9.916428234558763,10514272.0,16.168244130295115,0.87,0,0
CZE,2014,20038.4163180257,9.905406526029457,10525347.0,16.16929690611039,0.857,0,0
CZE,2015,17931.5987670768,9.794319729778335,10546059.0,16.171262793595115,0.857,0,0
CZE,2016,18753.9686718096,9.839160671497723,10566332.0,16.173183277753544,0.857,0,0
CZE,2017,20913.197632212,9.948135704318434,10594438.0,16.175839704389034,0.842,0,0
CZE,2018,23705.9329811299,10.07348063255074,10629928.0,16.17918397701203,0.817,0,0
CZE,2019,24062.7190013343,10.088418992342875,10671870.0,16.18312186565405,0.808,0,0
CZE,2020,23472.8915454417,10.063601483022085,10697858.0,16.18555409247617,0.815,0,0
CZE,2021,27696.4619527544,10.229059956680212,10505772.0,16.167435378375917,0.794,0,0
CZE,2022,28282.2236715857,10.249988747456268,10672118.0,16.183145104047927,0.857,0,0
CZE,2023,31761.5944102491,10.366013115935042,10864042.0,16.20096899475252,0.869,0,0
CZE,2024,31823.3078290564,10.367954250890415,10905028.0,16.2047345252441,0.87,0,0
DEU,1992,26559.8543879632,10.187156121194437,80624598.0,18.205314347021268,0.896,0,0
DEU,1993,25616.6508772405,10.150997843925268,81156363.0,18.211888259202144,0.896,0,0
DEU,1994,27201.9593555204,10.21104428481911,81438348.0,18.21535682568845,0.896,0,0
DEU,1995,31747.2449398447,10.365561227007596,81678051.0,18.218295870125615,0.896,0,0
DEU,1996,30599.7891048363,10.32874839591791,81914831.0,18.22119061912017,0.896,0,0
DEU,1997,27046.9565464237,10.205329765797662,82034771.0,18.222653751935788,0.896,0,0
DEU,1998,27395.9440608051,10.218150254441172,82047195.0,18.22280518844434,0.896,0,0
DEU,1999,26965.4922773722,10.202313263765346,82100243.0,18.223451534223393,0.895,0,0
DEU,2000,23925.8559901991,10.082714993745883,82211508.0,18.224805850227323,0.895,0,0
DEU,2001,23878.3641471651,10.08072806211006,82349925.0,18.226488103840698,0.895,0,0
DEU,2002,25486.5942008748,10.145907875295809,82488495.0,18.228169387034765,0.896,0,0
DEU,2003,30711.1022511331,10.332379505045171,82534176.0,18.22872302007064,0.897,0,0
DEU,2004,34566.7359143735,10.450647108856282,82516260.0,18.228505922794138,0.897,0,0
DEU,2005,35084.4363546269,10.465512902419162,82469422.0,18.227938140175787,0.897,0,0
DEU,2006,36980.3349948954,10.518141563712833,82376451.0,18.22681016519934,0.906,0,0
DEU,2007,42350.9217211489,10.653745464215234,82266372.0,18.22547297947333,0.906,0,0
DEU,2008,46379.1647953479,10.744605602785109,82110097.0,18.223571551026374,0.906,0,0
DEU,2009,42471.8868625226,10.656597650446685,81902307.0,18.22103771692474,0.901,0,0
DEU,2010,42396.9665976293,10.654832096152019,81776930.0,18.219505732455367,0.899,0,0
DEU,2011,47630.9761883572,10.771238588826478,80274983.0,18.200968586167797,0.903,0,0
DEU,2012,44718.0159214069,10.708131740149913,80425823.0,18.20284586417347,0.902,0,0
DEU,2013,47206.8353514242,10.762293977856173,80645605.0,18.205574866320283,0.895,0,0
DEU,2014,48959.5991203133,10.798750729250589,80982500.0,18.209743639911967,0.888,0,0
DEU,2015,41929.7549110722,10.643750994955075,81686611.0,18.21840066635147,0.885,0,0
