crisis_country_year,rows,killing_rows,killings_total,mean_killings,mean_oda_lag1,max_oda_lag1
False,5703,657,1828,0.320533052779239,3.7576746267857644,9.812317247308547
True,62,30,440,7.096774193548387,6.460704099201842,9.999199469814965
