term,coef,std_err,z,p_value,significance
const,-14.055620739327564,0.7891394519430047,-17.811326888701448,5.7724996006303916e-71,***
arms_tiv_total_log_lag1,-0.07864854030479211,0.02719863784695885,-2.8916352630352775,0.003832425805905676,**
oda_total_log_lag1,0.18188012091273661,0.030548816317451714,5.953753462088592,2.6206148413562236e-09,***
econ_neocol_score_total_lag1,-0.027872504723567455,0.020166061229053896,-1.3821491667103856,0.1669259045855782,
colonial_tie_flag,0.4876321796679579,0.1169383770395665,4.169992709091267,3.046093838434062e-05,***
gdp_per_capita_log,0.21502922908316285,0.04820263394167138,4.460943552241638,8.159958337783707e-06,***
population_log,0.5521389388771275,0.04098413358307417,13.472016866184346,2.2853693484237045e-41,***
armed_conflict,-0.4750667979531328,0.23870570972395908,-1.9901777737218909,0.04657135580113852,*
conflict_intensity,1.5424516830481547,0.1719345729627825,8.97115487867608,2.9342153280016175e-19,***
