debtor,debtor_code,creditor,creditor_code,year,debt_stock,debtor_iso3
Algeria,DZA,United States,302.0,1990,287020000.0,DZA
Algeria,DZA,Japan,701.0,1990,893430061.9,DZA
Algeria,DZA,China,730.0,1990,42873988.1,DZA
Algeria,DZA,France,4.0,1990,119989187.2,DZA
Algeria,DZA,"Germany, Fed. Rep. of",5.0,1990,625750198.2,DZA
Algeria,DZA,Canada,301.0,1990,712483207.3,DZA
Algeria,DZA,Russian Federation,87.0,1990,272173830.7,DZA
Angola,AGO,United Kingdom,12.0,1990,128396504.3,AGO
Angola,AGO,United States,302.0,1990,59311000.0,AGO
Angola,AGO,China,730.0,1990,23597000.0,AGO
Angola,AGO,France,4.0,1990,35009008.3,AGO
Angola,AGO,"Germany, Fed. Rep. of",5.0,1990,36691000.0,AGO
Angola,AGO,Canada,301.0,1990,7695000.0,AGO
Argentina,ARG,United Kingdom,12.0,1990,91992055.4,ARG
Argentina,ARG,United States,302.0,1990,353128000.0,ARG
Argentina,ARG,Japan,701.0,1990,1354224075.4,ARG
Argentina,ARG,France,4.0,1990,222401219.8,ARG
Argentina,ARG,"Germany, Fed. Rep. of",5.0,1990,435667216.9,ARG
Argentina,ARG,Canada,301.0,1990,44408567.1,ARG
Bangladesh,BGD,United States,302.0,1990,1396613000.0,BGD
Bangladesh,BGD,Japan,701.0,1990,2786212806.1,BGD
Bangladesh,BGD,China,730.0,1990,35133940.9,BGD
Bangladesh,BGD,France,4.0,1990,139359876.9,BGD
Bangladesh,BGD,"Germany, Fed. Rep. of",5.0,1990,651664.0,BGD
Bangladesh,BGD,"Korea, Republic of",742.0,1990,2745000.0,BGD
Bangladesh,BGD,Russian Federation,87.0,1990,26928590.0,BGD
Belize,BLZ,United Kingdom,12.0,1990,31819711.6,BLZ
Belize,BLZ,United States,302.0,1990,26374000.0,BLZ
Belize,BLZ,China,730.0,1990,2209585.1,BLZ
Belize,BLZ,Canada,301.0,1990,0.0,BLZ
Benin,BEN,United Kingdom,12.0,1990,6987071.9,BEN
Benin,BEN,United States,302.0,1990,9835000.0,BEN
Benin,BEN,China,730.0,1990,40997289.5,BEN
Benin,BEN,France,4.0,1990,173785199.5,BEN
Benin,BEN,"Germany, Fed. Rep. of",5.0,1990,4963089.4,BEN
Benin,BEN,Canada,301.0,1990,725000.0,BEN
Bolivia,BOL,United Kingdom,12.0,1990,73238951.6,BOL
Bolivia,BOL,United States,302.0,1990,423438000.0,BOL
Bolivia,BOL,Japan,701.0,1990,359020870.1,BOL
Bolivia,BOL,China,730.0,1990,4355334.8,BOL
Bolivia,BOL,France,4.0,1990,78540145.6,BOL
Bolivia,BOL,"Germany, Fed. Rep. of",5.0,1990,255356074.6,BOL
Bolivia,BOL,Canada,301.0,1990,1132465.8,BOL
Botswana,BWA,United Kingdom,12.0,1990,42614583.5,BWA
Botswana,BWA,United States,302.0,1990,26949000.0,BWA
Botswana,BWA,Japan,701.0,1990,24032738.2,BWA
Botswana,BWA,China,730.0,1990,2245264.7,BWA
Botswana,BWA,France,4.0,1990,884968.8,BWA
Botswana,BWA,"Germany, Fed. Rep. of",5.0,1990,1432396.2,BWA
Botswana,BWA,Canada,301.0,1990,8631388.6,BWA
Botswana,BWA,Australia,801.0,1990,0.0,BWA
Brazil,BRA,United Kingdom,12.0,1990,1283226076.4,BRA
Brazil,BRA,United States,302.0,1990,2870270269.0,BRA
Brazil,BRA,Japan,701.0,1990,3472691831.5,BRA
Brazil,BRA,France,4.0,1990,3088803719.0,BRA
Brazil,BRA,"Germany, Fed. Rep. of",5.0,1990,3893945687.9,BRA
Brazil,BRA,Canada,301.0,1990,682130229.0,BRA
Burkina Faso,BFA,United States,302.0,1990,1817949.5,BFA
Burkina Faso,BFA,China,730.0,1990,19149379.4,BFA
Burkina Faso,BFA,France,4.0,1990,70279471.2,BFA
Burkina Faso,BFA,"Germany, Fed. Rep. of",5.0,1990,172690.8,BFA
Burundi,BDI,Japan,701.0,1990,17336309.5,BDI
Burundi,BDI,China,730.0,1990,27074197.4,BDI
Burundi,BDI,France,4.0,1990,36703297.4,BDI
Cabo Verde,CPV,China,730.0,1990,7786520.7,CPV
Cabo Verde,CPV,France,4.0,1990,0.0,CPV
Cambodia,KHM,United States,302.0,1990,166388000.0,KHM
Cambodia,KHM,Japan,701.0,1990,9360119.0,KHM
Cambodia,KHM,France,4.0,1990,7959065.3,KHM
Cambodia,KHM,"Germany, Fed. Rep. of",5.0,1990,6890896.4,KHM
Cameroon,CMR,United Kingdom,12.0,1990,119505574.4,CMR
Cameroon,CMR,United States,302.0,1990,62865000.0,CMR
Cameroon,CMR,Japan,701.0,1990,14970238.1,CMR
Cameroon,CMR,China,730.0,1990,49788386.5,CMR
Cameroon,CMR,France,4.0,1990,1128461216.7,CMR
Cameroon,CMR,"Germany, Fed. Rep. of",5.0,1990,512842002.0,CMR
Cameroon,CMR,Canada,301.0,1990,75212357.6,CMR
Central African Republic,CAF,United Kingdom,12.0,1990,489712.0,CAF
Central African Republic,CAF,United States,302.0,1990,5840000.0,CAF
Central African Republic,CAF,Japan,701.0,1990,4464285.7,CAF
Central African Republic,CAF,China,730.0,1990,8996761.5,CAF
Central African Republic,CAF,France,4.0,1990,54201659.9,CAF
Central African Republic,CAF,"Germany, Fed. Rep. of",5.0,1990,4457161.7,CAF
Chad,TCD,China,730.0,1990,19149379.4,TCD
Chad,TCD,France,4.0,1990,57202123.3,TCD
Chad,TCD,"Germany, Fed. Rep. of",5.0,1990,1002677.3,TCD
China,CHN,United States,302.0,1990,154375000.0,CHN
China,CHN,Japan,701.0,1990,5055811026.9,CHN
China,CHN,France,4.0,1990,16182510.0,CHN
China,CHN,"Germany, Fed. Rep. of",5.0,1990,157873483.9,CHN
China,CHN,Canada,301.0,1990,206316473.5,CHN
China,CHN,Australia,801.0,1990,2265000.0,CHN
Colombia,COL,United Kingdom,12.0,1990,4046872.0,COL
Colombia,COL,United States,302.0,1990,963524000.0,COL
Colombia,COL,Japan,701.0,1990,371060298.7,COL
Colombia,COL,France,4.0,1990,30756555.2,COL
Colombia,COL,"Germany, Fed. Rep. of",5.0,1990,416356733.9,COL
Colombia,COL,Canada,301.0,1990,236002329.2,COL
Comoros,COM,China,730.0,1990,3829875.9,COM
Comoros,COM,France,4.0,1990,7192648.1,COM
"Congo, Dem. Rep.",COD,United Kingdom,12.0,1990,133204869.0,COD
"Congo, Dem. Rep.",COD,United States,302.0,1990,1472763963.9,COD
"Congo, Dem. Rep.",COD,Japan,701.0,1990,393703036.8,COD
"Congo, Dem. Rep.",COD,China,730.0,1990,21660054.6,COD
"Congo, Dem. Rep.",COD,France,4.0,1990,1432511659.7,COD
"Congo, Dem. Rep.",COD,"Germany, Fed. Rep. of",5.0,1990,577665742.5,COD
"Congo, Dem. Rep.",COD,Canada,301.0,1990,30286133.5,COD
"Congo, Rep.",COG,United Kingdom,12.0,1990,131853990.1,COG
"Congo, Rep.",COG,United States,302.0,1990,11326000.0,COG
"Congo, Rep.",COG,China,730.0,1990,52421426.2,COG
"Congo, Rep.",COG,France,4.0,1990,1411630849.3,COG
"Congo, Rep.",COG,"Germany, Fed. Rep. of",5.0,1990,85877572.4,COG
"Congo, Rep.",COG,Canada,301.0,1990,28199117.8,COG
Cote d'Ivoire,CIV,United Kingdom,12.0,1990,110659782.8,CIV
Cote d'Ivoire,CIV,United States,302.0,1990,238202684.0,CIV
Cote d'Ivoire,CIV,Japan,701.0,1990,73735119.3,CIV
Cote d'Ivoire,CIV,China,730.0,1990,0.0,CIV
Cote d'Ivoire,CIV,France,4.0,1990,2400774404.0,CIV
Cote d'Ivoire,CIV,"Germany, Fed. Rep. of",5.0,1990,323956471.9,CIV
Cote d'Ivoire,CIV,Canada,301.0,1990,100055697.1,CIV
Djibouti,DJI,China,730.0,1990,3829875.9,DJI
Djibouti,DJI,France,4.0,1990,4778324.7,DJI
Dominica,DMA,United Kingdom,12.0,1990,12942663.8,DMA
Dominica,DMA,China,730.0,1990,1000000.0,DMA
Dominica,DMA,France,4.0,1990,7717692.6,DMA
Dominica,DMA,Canada,301.0,1990,59467.4,DMA
Dominican Republic,DOM,United States,302.0,1990,836355000.0,DOM
Dominican Republic,DOM,Japan,701.0,1990,93065476.5,DOM
Dominican Republic,DOM,China,730.0,1990,3998000.0,DOM
Dominican Republic,DOM,France,4.0,1990,9957244.4,DOM
Dominican Republic,DOM,"Germany, Fed. Rep. of",5.0,1990,53925030.1,DOM
Dominican Republic,DOM,Canada,301.0,1990,8602947.7,DOM
Ecuador,ECU,United Kingdom,12.0,1990,118962580.2,ECU
Ecuador,ECU,United States,302.0,1990,209730000.0,ECU
Ecuador,ECU,Japan,701.0,1990,383781691.4,ECU
Ecuador,ECU,China,730.0,1990,2077707.7,ECU
Ecuador,ECU,France,4.0,1990,145712098.8,ECU
Ecuador,ECU,"Germany, Fed. Rep. of",5.0,1990,125946092.5,ECU
Ecuador,ECU,Canada,301.0,1990,62014986.7,ECU
"Egypt, Arab Rep.",EGY,United Kingdom,12.0,1990,152950365.1,EGY
"Egypt, Arab Rep.",EGY,United States,302.0,1990,5833692000.0,EGY
"Egypt, Arab Rep.",EGY,Japan,701.0,1990,1936957970.1,EGY
"Egypt, Arab Rep.",EGY,China,730.0,1990,100565025.0,EGY
"Egypt, Arab Rep.",EGY,France,4.0,1990,1675499126.5,EGY
"Egypt, Arab Rep.",EGY,"Germany, Fed. Rep. of",5.0,1990,2916937061.3,EGY
"Egypt, Arab Rep.",EGY,Canada,301.0,1990,463403558.1,EGY
"Egypt, Arab Rep.",EGY,Australia,801.0,1990,616282676.1,EGY
El Salvador,SLV,United States,302.0,1990,733700000.0,SLV
El Salvador,SLV,Japan,701.0,1990,24275631.0,SLV
El Salvador,SLV,France,4.0,1990,26476926.0,SLV
El Salvador,SLV,"Germany, Fed. Rep. of",5.0,1990,71410303.3,SLV
El Salvador,SLV,Canada,301.0,1990,10040507.0,SLV
Eswatini,SWZ,United Kingdom,12.0,1990,25914247.8,SWZ
Eswatini,SWZ,United States,302.0,1990,9867000.0,SWZ
Eswatini,SWZ,"Germany, Fed. Rep. of",5.0,1990,55649260.2,SWZ
Eswatini,SWZ,Canada,301.0,1990,556752.6,SWZ
Ethiopia,ETH,United Kingdom,12.0,1990,757704.0,ETH
Ethiopia,ETH,United States,302.0,1990,81883000.0,ETH
Ethiopia,ETH,Japan,701.0,1990,6875000.0,ETH
Ethiopia,ETH,China,730.0,1990,67098394.5,ETH
Ethiopia,ETH,France,4.0,1990,2753756.3,ETH
Ethiopia,ETH,"Germany, Fed. Rep. of",5.0,1990,98988171.8,ETH
Ethiopia,ETH,Canada,301.0,1990,11847000.0,ETH
Ethiopia,ETH,Australia,801.0,1990,0.0,ETH
Ethiopia,ETH,Russian Federation,87.0,1990,90623.1,ETH
Fiji,FJI,United Kingdom,12.0,1990,45872903.4,FJI
Fiji,FJI,United States,302.0,1990,510000.0,FJI
Fiji,FJI,China,730.0,1990,2872406.9,FJI
Fiji,FJI,France,4.0,1990,2222303.6,FJI
Fiji,FJI,Australia,801.0,1990,8044639.8,FJI
Gabon,GAB,United Kingdom,12.0,1990,111985950.4,GAB
Gabon,GAB,United States,302.0,1990,56878000.0,GAB
Gabon,GAB,Japan,701.0,1990,21264881.0,GAB
Gabon,GAB,China,730.0,1990,3198137.9,GAB
Gabon,GAB,France,4.0,1990,1396506549.8,GAB
Gabon,GAB,"Germany, Fed. Rep. of",5.0,1990,174455811.8,GAB
Gabon,GAB,Canada,301.0,1990,53228268.7,GAB
Gabon,GAB,"Korea, Republic of",742.0,1990,1934000.0,GAB
"Gambia, The",GMB,United Kingdom,12.0,1990,11347000.0,GMB
"Gambia, The",GMB,China,730.0,1990,11489627.6,GMB
"Gambia, The",GMB,France,4.0,1990,23835077.2,GMB
"Gambia, The",GMB,"Germany, Fed. Rep. of",5.0,1990,5594377.1,GMB
Ghana,GHA,United Kingdom,12.0,1990,27226447.7,GHA
Ghana,GHA,United States,302.0,1990,92662000.0,GHA
Ghana,GHA,Japan,701.0,1990,183898810.1,GHA
Ghana,GHA,China,730.0,1990,19733627.0,GHA
Ghana,GHA,France,4.0,1990,43654368.0,GHA
Ghana,GHA,"Germany, Fed. Rep. of",5.0,1990,97903312.4,GHA
Ghana,GHA,Canada,301.0,1990,10599273.3,GHA
Grenada,GRD,United Kingdom,12.0,1990,32860831.7,GRD
Grenada,GRD,China,730.0,1990,836827.9,GRD
Grenada,GRD,"Germany, Fed. Rep. of",5.0,1990,4376000.0,GRD
Grenada,GRD,Canada,301.0,1990,641213.5,GRD
Guatemala,GTM,United States,302.0,1990,293520000.0,GTM
Guatemala,GTM,Japan,701.0,1990,0.0,GTM
Guatemala,GTM,China,730.0,1990,11966000.0,GTM
Guatemala,GTM,France,4.0,1990,10664274.1,GTM
Guatemala,GTM,"Germany, Fed. Rep. of",5.0,1990,46280797.2,GTM
Guatemala,GTM,Canada,301.0,1990,17602252.7,GTM
Guinea,GIN,United Kingdom,12.0,1990,12560919.9,GIN
Guinea,GIN,United States,302.0,1990,129486000.0,GIN
Guinea,GIN,Japan,701.0,1990,73558012.1,GIN
Guinea,GIN,China,730.0,1990,109401933.7,GIN
Guinea,GIN,France,4.0,1990,304110891.6,GIN
Guinea,GIN,"Germany, Fed. Rep. of",5.0,1990,20737417.2,GIN
Guinea,GIN,"Korea, Republic of",742.0,1990,1617592.0,GIN
Guinea-Bissau,GNB,China,730.0,1990,10204999.8,GNB
Guinea-Bissau,GNB,France,4.0,1990,11635809.8,GNB
Guinea-Bissau,GNB,"Germany, Fed. Rep. of",5.0,1990,3244480.6,GNB
Guyana,GUY,United Kingdom,12.0,1990,228157089.2,GUY
Guyana,GUY,United States,302.0,1990,103724000.0,GUY
Guyana,GUY,Japan,701.0,1990,1207000.0,GUY
Guyana,GUY,China,730.0,1990,22829197.2,GUY
Guyana,GUY,France,4.0,1990,3091399.2,GUY
Guyana,GUY,"Germany, Fed. Rep. of",5.0,1990,25040715.1,GUY
Guyana,GUY,Canada,301.0,1990,4853401.8,GUY
Haiti,HTI,United States,302.0,1990,153636485.4,HTI
Haiti,HTI,France,4.0,1990,79657873.8,HTI
Haiti,HTI,Canada,301.0,1990,1814924.8,HTI
Honduras,HND,United Kingdom,12.0,1990,31208535.6,HND
Honduras,HND,United States,302.0,1990,493201000.0,HND
Honduras,HND,Japan,701.0,1990,266634881.8,HND
Honduras,HND,France,4.0,1990,72301505.0,HND
Honduras,HND,"Germany, Fed. Rep. of",5.0,1990,79757692.3,HND
Honduras,HND,Canada,301.0,1990,45644976.9,HND
India,IND,United Kingdom,12.0,1990,321696435.8,IND
India,IND,United States,302.0,1990,2510441000.0,IND
India,IND,Japan,701.0,1990,4162828298.2,IND
India,IND,France,4.0,1990,1298850561.3,IND
India,IND,"Germany, Fed. Rep. of",5.0,1990,4139331752.0,IND
India,IND,Canada,301.0,1990,888579981.3,IND
India,IND,"Korea, Republic of",742.0,1990,0.0,IND
India,IND,Russian Federation,87.0,1990,11645000000.0,IND
Indonesia,IDN,United Kingdom,12.0,1990,61025055.2,IDN
Indonesia,IDN,United States,302.0,1990,2360359000.0,IDN
Indonesia,IDN,Japan,701.0,1990,10645450544.4,IDN
Indonesia,IDN,China,730.0,1990,26900846.5,IDN
Indonesia,IDN,France,4.0,1990,751412430.3,IDN
Indonesia,IDN,"Germany, Fed. Rep. of",5.0,1990,1961179253.0,IDN
Indonesia,IDN,Canada,301.0,1990,346244005.4,IDN
Indonesia,IDN,Australia,801.0,1990,274775816.8,IDN
Indonesia,IDN,"Korea, Republic of",742.0,1990,0.0,IDN
"Iran, Islamic Rep.",IRN,United States,302.0,1990,33031000.0,IRN
"Iran, Islamic Rep.",IRN,Japan,701.0,1990,78571428.8,IRN
"Iran, Islamic Rep.",IRN,France,4.0,1990,7993.8,IRN
"Iran, Islamic Rep.",IRN,Canada,301.0,1990,1723692.2,IRN
Jamaica,JAM,United Kingdom,12.0,1990,252216029.2,JAM
Jamaica,JAM,United States,302.0,1990,951215000.0,JAM
Jamaica,JAM,Japan,701.0,1990,189828869.4,JAM
Jamaica,JAM,China,730.0,1990,451350.9,JAM
Jamaica,JAM,France,4.0,1990,24328614.2,JAM
Jamaica,JAM,"Germany, Fed. Rep. of",5.0,1990,78242297.5,JAM
Jamaica,JAM,Canada,301.0,1990,166917190.0,JAM
Jamaica,JAM,"Korea, Republic of",742.0,1990,608000.0,JAM
Jordan,JOR,United Kingdom,12.0,1990,166351829.8,JOR
Jordan,JOR,United States,302.0,1990,552257229.0,JOR
Jordan,JOR,Japan,701.0,1990,392090774.8,JOR
Jordan,JOR,China,730.0,1990,9038507.1,JOR
Jordan,JOR,France,4.0,1990,120652700.2,JOR
Jordan,JOR,"Germany, Fed. Rep. of",5.0,1990,348255666.8,JOR
Jordan,JOR,Canada,301.0,1990,10412000.0,JOR
Jordan,JOR,"Korea, Republic of",742.0,1990,1434000.0,JOR
Kenya,KEN,United Kingdom,12.0,1990,46752071.6,KEN
Kenya,KEN,United States,302.0,1990,178472000.0,KEN
Kenya,KEN,Japan,701.0,1990,391026786.9,KEN
Kenya,KEN,China,730.0,1990,23670547.9,KEN
Kenya,KEN,France,4.0,1990,78177705.9,KEN
Kenya,KEN,"Germany, Fed. Rep. of",5.0,1990,41037480.7,KEN
Kenya,KEN,Canada,301.0,1990,48905000.0,KEN
Lao PDR,LAO,United Kingdom,12.0,1990,26992.0,LAO
Lao PDR,LAO,United States,302.0,1990,11000.0,LAO
Lao PDR,LAO,Japan,701.0,1990,26889881.0,LAO
Lao PDR,LAO,France,4.0,1990,5654714.9,LAO
Lao PDR,LAO,"Germany, Fed. Rep. of",5.0,1990,41688993.6,LAO
Lebanon,LBN,United States,302.0,1990,38601000.0,LBN
Lebanon,LBN,France,4.0,1990,45918359.6,LBN
Lebanon,LBN,"Germany, Fed. Rep. of",5.0,1990,12744309.8,LBN
Lesotho,LSO,United Kingdom,12.0,1990,1214640.0,LSO
Lesotho,LSO,China,730.0,1990,1891192.7,LSO
Lesotho,LSO,France,4.0,1990,17603646.3,LSO
Lesotho,LSO,"Germany, Fed. Rep. of",5.0,1990,1538821.9,LSO
Lesotho,LSO,Canada,301.0,1990,4333000.0,LSO
Liberia,LBR,United Kingdom,12.0,1990,14088408.0,LBR
Liberia,LBR,United States,302.0,1990,215801000.0,LBR
Liberia,LBR,Japan,701.0,1990,32824166.6,LBR
Liberia,LBR,China,730.0,1990,27664000.0,LBR
Liberia,LBR,France,4.0,1990,4094370.0,LBR
Liberia,LBR,"Germany, Fed. Rep. of",5.0,1990,124605012.0,LBR
Liberia,LBR,Canada,301.0,1990,4294000.0,LBR
Madagascar,MDG,United Kingdom,12.0,1990,30370556.6,MDG
Madagascar,MDG,United States,302.0,1990,62258000.0,MDG
Madagascar,MDG,Japan,701.0,1990,217284227.0,MDG
Madagascar,MDG,China,730.0,1990,22906296.2,MDG
Madagascar,MDG,France,4.0,1990,522188937.2,MDG
Madagascar,MDG,"Germany, Fed. Rep. of",5.0,1990,86338013.1,MDG
Madagascar,MDG,Canada,301.0,1990,35050000.0,MDG
Malawi,MWI,United Kingdom,12.0,1990,51530815.7,MWI
Malawi,MWI,United States,302.0,1990,2215000.0,MWI
Malawi,MWI,Japan,701.0,1990,126532738.4,MWI
Malawi,MWI,France,4.0,1990,2879317.2,MWI
Malawi,MWI,"Germany, Fed. Rep. of",5.0,1990,7799865.6,MWI
Maldives,MDV,United States,302.0,1990,2717000.0,MDV
Maldives,MDV,China,730.0,1990,476245.1,MDV
Maldives,MDV,"Germany, Fed. Rep. of",5.0,1990,4801204.5,MDV
Mali,MLI,United Kingdom,12.0,1990,1650368.0,MLI
Mali,MLI,Japan,701.0,1990,5877976.2,MLI
Mali,MLI,China,730.0,1990,141891396.5,MLI
Mali,MLI,France,4.0,1990,588377736.6,MLI
Mali,MLI,"Germany, Fed. Rep. of",5.0,1990,0.0,MLI
Mauritania,MRT,United Kingdom,12.0,1990,11049367.9,MRT
Mauritania,MRT,United States,302.0,1990,5452000.0,MRT
Mauritania,MRT,Japan,701.0,1990,22842262.0,MRT
Mauritania,MRT,China,730.0,1990,85955100.8,MRT
Mauritania,MRT,France,4.0,1990,90425331.3,MRT
Mauritania,MRT,"Germany, Fed. Rep. of",5.0,1990,10792502.5,MRT
Mauritius,MUS,United Kingdom,12.0,1990,25216311.7,MUS
Mauritius,MUS,United States,302.0,1990,14651000.0,MUS
Mauritius,MUS,Japan,701.0,1990,7790178.6,MUS
Mauritius,MUS,China,730.0,1990,28593309.0,MUS
Mauritius,MUS,France,4.0,1990,178105095.4,MUS
Mauritius,MUS,"Germany, Fed. Rep. of",5.0,1990,48293838.9,MUS
Mexico,MEX,United Kingdom,12.0,1990,198266385.5,MEX
Mexico,MEX,United States,302.0,1990,1539459000.0,MEX
Mexico,MEX,Japan,701.0,1990,4274617060.1,MEX
Mexico,MEX,China,730.0,1990,2466000.0,MEX
Mexico,MEX,France,4.0,1990,717986120.5,MEX
Mexico,MEX,"Germany, Fed. Rep. of",5.0,1990,589745891.2,MEX
Mexico,MEX,Canada,301.0,1990,293149363.4,MEX
Mexico,MEX,"Korea, Republic of",742.0,1990,760000.0,MEX
Morocco,MAR,United Kingdom,12.0,1990,131549248.2,MAR
Morocco,MAR,United States,302.0,1990,1580720681.1,MAR
Morocco,MAR,Japan,701.0,1990,489985120.6,MAR
Morocco,MAR,China,730.0,1990,40109000.0,MAR
Morocco,MAR,France,4.0,1990,3781799750.6,MAR
Morocco,MAR,"Germany, Fed. Rep. of",5.0,1990,900567546.1,MAR
Morocco,MAR,Canada,301.0,1990,206790703.5,MAR
Mozambique,MOZ,United Kingdom,12.0,1990,120130630.6,MOZ
Mozambique,MOZ,United States,302.0,1990,127839000.0,MOZ
Mozambique,MOZ,Japan,701.0,1990,72775298.0,MOZ
Mozambique,MOZ,China,730.0,1990,12790401.5,MOZ
Mozambique,MOZ,France,4.0,1990,399126012.1,MOZ
Mozambique,MOZ,"Germany, Fed. Rep. of",5.0,1990,103482972.8,MOZ
Myanmar,MMR,United States,302.0,1990,17953000.0,MMR
Myanmar,MMR,Japan,701.0,1990,2150796137.6,MMR
Myanmar,MMR,China,730.0,1990,98176705.1,MMR
Myanmar,MMR,France,4.0,1990,76913520.4,MMR
Myanmar,MMR,"Germany, Fed. Rep. of",5.0,1990,951313854.3,MMR
Myanmar,MMR,Canada,301.0,1990,13653174.3,MMR
Nepal,NPL,United States,302.0,1990,74000.0,NPL
Nepal,NPL,Japan,701.0,1990,132313988.5,NPL
Nepal,NPL,China,730.0,1990,5367000.0,NPL
Nepal,NPL,France,4.0,1990,21531707.0,NPL
Nepal,NPL,Russian Federation,87.0,1990,2606340.0,NPL
Nicaragua,NIC,United Kingdom,12.0,1990,1127880.0,NIC
Nicaragua,NIC,United States,302.0,1990,224876000.0,NIC
Nicaragua,NIC,China,730.0,1990,24730000.0,NIC
Nicaragua,NIC,France,4.0,1990,108324942.1,NIC
Nicaragua,NIC,"Germany, Fed. Rep. of",5.0,1990,585798440.8,NIC
Nicaragua,NIC,Canada,301.0,1990,17929812.9,NIC
Niger,NER,United Kingdom,12.0,1990,8371706.8,NER
Niger,NER,United States,302.0,1990,12741000.0,NER
Niger,NER,Japan,701.0,1990,15952381.0,NER
Niger,NER,China,730.0,1990,21408623.1,NER
Niger,NER,France,4.0,1990,253979690.7,NER
Nigeria,NGA,United Kingdom,12.0,1990,3360401844.6,NGA
Nigeria,NGA,United States,302.0,1990,448194000.0,NGA
Nigeria,NGA,Japan,701.0,1990,1239633945.0,NGA
Nigeria,NGA,France,4.0,1990,2122993102.2,NGA
Nigeria,NGA,"Germany, Fed. Rep. of",5.0,1990,2489162495.5,NGA
Nigeria,NGA,Canada,301.0,1990,13944669.7,NGA
Pakistan,PAK,United Kingdom,12.0,1990,0.0,PAK
Pakistan,PAK,United States,302.0,1990,2900526000.0,PAK
Pakistan,PAK,Japan,701.0,1990,2230096732.7,PAK
Pakistan,PAK,China,730.0,1990,228017067.9,PAK
Pakistan,PAK,France,4.0,1990,235432904.1,PAK
Pakistan,PAK,"Germany, Fed. Rep. of",5.0,1990,1490993211.4,PAK
Pakistan,PAK,Canada,301.0,1990,510112910.7,PAK
Papua New Guinea,PNG,United Kingdom,12.0,1990,31571983.6,PNG
Papua New Guinea,PNG,Japan,701.0,1990,214394738.5,PNG
Papua New Guinea,PNG,China,730.0,1990,3803641.2,PNG
Papua New Guinea,PNG,France,4.0,1990,1905831.8,PNG
Papua New Guinea,PNG,"Germany, Fed. Rep. of",5.0,1990,24310574.1,PNG
Papua New Guinea,PNG,Australia,801.0,1990,33022058.0,PNG
Paraguay,PRY,United Kingdom,12.0,1990,9017255.9,PRY
Paraguay,PRY,United States,302.0,1990,35472000.0,PRY
Paraguay,PRY,Japan,701.0,1990,252194941.2,PRY
Paraguay,PRY,China,730.0,1990,0.0,PRY
Paraguay,PRY,France,4.0,1990,33216843.9,PRY
Paraguay,PRY,"Germany, Fed. Rep. of",5.0,1990,58876167.5,PRY
Paraguay,PRY,Canada,301.0,1990,448160.0,PRY
Peru,PER,United Kingdom,12.0,1990,28496231.6,PER
Peru,PER,United States,302.0,1990,788417000.0,PER
Peru,PER,Japan,701.0,1990,788199407.0,PER
Peru,PER,China,730.0,1990,16683999.8,PER
Peru,PER,France,4.0,1990,165834286.6,PER
Peru,PER,"Germany, Fed. Rep. of",5.0,1990,472069738.0,PER
Peru,PER,Canada,301.0,1990,231881849.1,PER
Philippines,PHL,United Kingdom,12.0,1990,130870023.7,PHL
Philippines,PHL,United States,302.0,1990,1453026000.0,PHL
Philippines,PHL,Japan,701.0,1990,5953262470.3,PHL
Philippines,PHL,China,730.0,1990,10508000.0,PHL
Philippines,PHL,France,4.0,1990,178947588.3,PHL
Philippines,PHL,"Germany, Fed. Rep. of",5.0,1990,280363844.9,PHL
Philippines,PHL,Canada,301.0,1990,24385760.8,PHL
Philippines,PHL,Australia,801.0,1990,1197068.4,PHL
Rwanda,RWA,United Kingdom,12.0,1990,0.0,RWA
Rwanda,RWA,Japan,701.0,1990,10089285.8,RWA
Rwanda,RWA,China,730.0,1990,25065771.7,RWA
Rwanda,RWA,France,4.0,1990,23837227.1,RWA
Rwanda,RWA,Canada,301.0,1990,719000.0,RWA
Samoa,WSM,China,730.0,1990,1935619.3,WSM
Samoa,WSM,France,4.0,1990,121661.3,WSM
Samoa,WSM,"Germany, Fed. Rep. of",5.0,1990,1566934.3,WSM
Samoa,WSM,Canada,301.0,1990,234422.1,WSM
Sao Tome and Principe,STP,China,730.0,1990,6967884.6,STP
Sao Tome and Principe,STP,France,4.0,1990,5257171.0,STP
Sao Tome and Principe,STP,"Germany, Fed. Rep. of",5.0,1990,12766000.0,STP
Senegal,SEN,United Kingdom,12.0,1990,5336704.0,SEN
Senegal,SEN,United States,302.0,1990,58074479.4,SEN
Senegal,SEN,Japan,701.0,1990,44598214.4,SEN
Senegal,SEN,China,730.0,1990,22979255.4,SEN
Senegal,SEN,France,4.0,1990,509827302.8,SEN
Senegal,SEN,"Germany, Fed. Rep. of",5.0,1990,23006451.0,SEN
Senegal,SEN,Canada,301.0,1990,4743091.3,SEN
Senegal,SEN,"Korea, Republic of",742.0,1990,0.0,SEN
Serbia,SRB,United Kingdom,12.0,1990,376660440.4,SRB
Serbia,SRB,United States,302.0,1990,530167000.0,SRB
Serbia,SRB,Japan,701.0,1990,93279464.5,SRB
Serbia,SRB,France,4.0,1990,584905473.6,SRB
Serbia,SRB,"Germany, Fed. Rep. of",5.0,1990,998670619.0,SRB
Serbia,SRB,Canada,301.0,1990,31460275.9,SRB
Sierra Leone,SLE,United Kingdom,12.0,1990,4070652.5,SLE
